,Keyword,Top Ranked URL,Rank,Rank Change,Search Volume,Ranking Difficulty,Broad Cost Per Click,Phrase Cost Per Click,Exact Cost Per Click,SEO Clicks,SEO Clicks Change,Total Monthly Clicks,Mobile Search Percent,Desktop Search Percent,Searches Not Clicked Percent,Paid Clicks Percent,Organic Clicks Percent,Broad Monthly Cost,Phrase Monthly Cost,Exact Monthly Cost,Ads,Number of Ranking Homepages
475878,rent to own homes in lexington sc,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,56,-3.0,150.0,44,1.28,,1.28,0,-1.0,125.0,,,,,,16.36,,16.36,0,8
295260,rent to own cleveland ohio,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,59,-1.0,44.0,36,0.97,0.99,0.82,0,0.0,28.0,,,,,,16.2,2.4,4.8,10,13
472421,apartment rent to own,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,17,-4.0,14.0,43,0.89,0.69,1.03,0,0.0,0.0,,,,,,16.2,1.8,2.7,2,6
408488,rent to own homes in austin texas,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,43,12.0,55.0,38,1.49,1.44,1.32,0,0.0,40.0,,,,,,16.2,6.9,10.5,13,16
456757,rent vs buy house,https://www.homelight.com/blog/buyer-is-it-better-to-rent-or-buy-a-house/,92,5.0,135.0,95,1.07,2.0,1.99,0,0.0,90.0,0.19847222222222197,0.801527777777778,0.33333333333333304,,,16.2,2.7,1.2,3,0
31560,home rent estimate,https://www.homelight.com/blog/buyer-how-much-will-my-home-rent-for/,8,1.0,150.0,32,1.79,,,3,0.0,100.0,,,,,,16.19,,,8,2
139250,month to month rentals in branson mo,https://www.homelight.com/best-time-to-sell-house/branson-mo,48,-11.0,180.0,30,0.85,,0.85,1,0.0,80.0,,,,,,16.13,,,1,11
68950,month to month rentals in branson mo,https://www.homelight.com/best-time-to-sell-house/branson-mo,48,-11.0,180.0,30,0.85,,0.85,1,0.0,80.0,,,,,,16.13,,,1,11
54947,townhomes rent to own,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,20,6.0,230.0,28,1.37,,1.37,2,0.0,165.0,,,,,,16.08,,16.08,0,10
60185,townhomes rent to own,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,20,6.0,230.0,28,1.37,,1.37,2,0.0,165.0,,,,,,16.08,,16.08,0,10
53851,trenton ga real estate,https://www.homelight.com/trenton-ga/top-real-estate-agents,18,-1.0,220.0,42,0.21,,0.21,2,0.0,150.0,,,,,,16.06,,16.06,2,8
12788,finding rental homes,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,9,-3.0,320.0,89,0.34,0.07,1.61,6,-3.0,290.0,0.384744801512287,0.615255198487713,0.0869565217391304,,,15.9,0.6,0.0,0,36
100040,rent to own homes by owners,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,7,2.0,55.0,28,1.02,1.17,1.85,1,0.0,40.0,,,,,,15.9,0.44,0.84,18,3
91840,rent to own homes in seattle,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,15,11.0,50.0,94,1.29,1.35,1.24,1,1.0,50.0,,,,,,15.9,3.6,5.1,12,19
298177,rent to own with no down payment,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,39,-11.0,12.0,48,1.68,1.14,1.61,0,0.0,0.0,,,,,,15.9,3.6,15.3,26,8
402836,rent to own with no down payment,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,39,-11.0,12.0,48,1.68,1.14,1.61,0,0.0,0.0,,,,,,15.9,3.6,15.3,26,8
399915,home staging rental furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,7,-2.0,6.0,18,5.2,1.75,1.75,0,0.0,,,,,,,15.88,1.2,0.9,4,23
234157,home staging rental furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,7,-2.0,6.0,18,5.2,1.75,1.75,0,0.0,,,,,,,15.88,1.2,0.9,4,23
422163,property for rental,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,60,28.0,12.0,98,1.74,,1.74,0,0.0,0.0,,,,,,15.87,,15.87,2,11
312551,rent out my condo,https://www.homelight.com/blog/should-i-sell-my-house-or-rent-it-out/,29,6.0,28.0,23,16.21,,16.21,0,0.0,28.0,,,,,,15.73,,,5,0
7460,how to buy a house before selling your current house,https://www.homelight.com/blog/buyer-how-to-buy-a-house-while-selling-your-own/,6,-1.0,320.0,27,9.49,,9.49,9,-3.0,210.0,0.407716262975779,0.5922837370242211,0.323529411764706,0.0434782589792061,0.956521697542535,15.68,,15.68,8,0
125937,rental homes usa,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,42,12.0,180.0,89,1.2,,1.44,1,0.0,170.0,,,,,,15.6,,0.64,1,45
137721,real estate brentwood,https://www.homelight.com/brentwood-ca/top-real-estate-agents,22,8.0,70.0,41,0.52,0.64,0.53,1,1.0,28.0,,,,,,15.6,1.8,1.2,1,4
311611,find a property to rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,18,-1.0,5.0,97,0.8,1.38,1.38,0,0.0,,,,,,,15.57,0.09,0.13,3,12
73792,rent to own homes with section 8,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,20,4.0,150.0,38,1.07,,1.07,1,0.0,80.0,,,,,,15.56,,15.56,0,5
154226,rent to own homes with section 8,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,20,4.0,150.0,38,1.07,,1.07,1,0.0,80.0,,,,,,15.56,,15.56,0,5
7281,buying a second home to rent,https://www.homelight.com/blog/buyer-how-to-buy-a-second-home-and-rent-the-first/,8,-1.0,420.0,39,1.76,1.77,1.76,9,-1.0,320.0,0.48700000000000004,0.513,0.23333333333333303,0.0434782589792061,0.956521697542535,15.3,27.9,6.6,3,0
399,how to find houses for rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,2,7.0,660.0,52,0.77,0.95,0.97,55,43.0,510.0,0.619584487534626,0.380415512465374,0.221052631578947,0.0270270266617969,0.9729729598246899,15.3,3.0,1.8,7,15
458418,cost to rent furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,36,-17.0,26.0,48,3.54,,3.54,0,0.0,,,,,,,15.22,,15.22,1,23
53870,house renting sites,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,45,34.0,400.0,77,2.02,,2.02,2,1.0,340.0,0.22673898750821803,0.773261012491782,0.12820512820512803,0.20588234688581303,0.794117623702423,15.07,,15.07,1,39
47280,house renting sites,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,45,34.0,400.0,77,2.02,,2.02,2,1.0,340.0,0.22673898750821803,0.773261012491782,0.12820512820512803,0.20588234688581303,0.794117623702423,15.07,,15.07,1,39
348203,rent to own programs florida,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,49,5.0,28.0,33,3.37,,3.37,0,0.0,28.0,,,,,,15.06,,15.06,0,17
466241,rent to own programs florida,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,49,5.0,28.0,33,3.37,,3.37,0,0.0,28.0,,,,,,15.06,,15.06,0,17
483467,rent to purchase,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,16,-6.0,44.0,97,0.95,1.02,1.07,0,-1.0,22.0,,,,,,15.0,7.8,6.9,15,12
131180,rent to own homes valdosta ga,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,53,3.0,155.0,43,0.91,,0.91,1,0.0,125.0,,,,,,14.99,,14.99,0,9
128623,dream america rent to own,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,17,-3.0,55.0,45,4.23,,4.23,1,0.0,40.0,,,,,,14.89,,14.89,1,14
395607,rent to own homes tacoma,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,51,6.0,32.0,41,1.49,,1.49,0,0.0,,,,,,,14.74,,14.74,0,11
56491,rent to own mortgage,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,14,-3.0,135.0,48,3.35,2.53,3.07,2,0.0,85.0,,,,,,14.7,8.4,6.9,3,4
5751,rent to own mobile homes near me,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,35,-9.0,2200.0,27,0.8,0.78,0.78,12,-4.0,1500.0,0.713775941230487,0.286224058769513,0.3393939393939389,0.201834860533625,0.798165130292063,14.7,17.4,13.5,14,21
270533,rent house furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,32,-9.0,80.0,54,2.15,1.71,2.13,0,-1.0,40.0,,,,,,14.7,8.1,1.2,4,37
67303,best way rent to own,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,11,-2.0,44.0,88,3.04,1.22,2.54,1,0.0,24.0,0.9076041564552499,0.0923958435447505,0.45544554455445496,0.054545453553719,0.945454528264463,14.7,15.6,56.7,5,8
441735,rent house furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,32,-9.0,80.0,54,2.15,1.71,2.13,0,-1.0,40.0,,,,,,14.7,8.1,1.2,4,37
33909,rent to own homes in richardson tx,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,29,1.0,420.0,33,2.66,,2.66,3,0.0,420.0,0.170312174817898,0.829687825182102,0.0,0.290322571279917,0.7096773964620191,14.59,,14.59,8,9
427828,rental agencies in atlanta ga,https://www.homelight.com/atlanta-ga/top-real-estate-agents,53,-3.0,24.0,55,2.1,2.27,2.19,0,0.0,,,,,,,14.4,14.1,8.4,13,44
477778,renting properties,https://www.homelight.com/blog/buyer-how-to-make-money-renting-houses/,16,22.0,44.0,81,0.88,0.71,0.48,0,0.0,44.0,,,,,,14.4,2.1,0.9,2,21
55511,renters rights california,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,44,6.0,440.0,90,0.67,0.82,0.9,2,0.0,320.0,0.5859360281558921,0.414063971844108,0.266187050359712,0.186274507977701,0.8137254822183779,14.1,17.4,13.8,8,5
131168,rent to own homes houston,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,28,-2.0,135.0,29,1.3,1.09,1.16,1,0.0,105.0,,,,,,14.1,6.0,5.1,7,12
483531,rent for property,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,30,2.0,10.0,98,0.11,,1.92,0,0.0,,,,,,,14.1,,0.74,1,17
119415,rent to own homes houston,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,28,-2.0,135.0,29,1.3,1.09,1.16,1,0.0,105.0,,,,,,14.1,6.0,5.1,7,12
448772,houses brentwood ca,https://www.homelight.com/best-time-to-sell-house/brentwood-ca,58,-1.0,44.0,43,2.4,3.91,4.66,0,0.0,44.0,,,,,,14.06,3.78,15.8,3,4
466641,houses brentwood ca,https://www.homelight.com/best-time-to-sell-house/brentwood-ca,58,-1.0,44.0,43,2.4,3.91,4.66,0,0.0,44.0,,,,,,14.06,3.78,15.8,3,4
139479,find me a rental property,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,12,3.0,40.0,69,2.08,,2.48,1,1.0,28.0,,,,,,14.04,,0.0,14,13
140171,find me a rental property,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,12,3.0,40.0,69,2.08,,2.48,1,1.0,28.0,,,,,,14.04,,0.0,14,13
4642,selling your rental property,https://www.homelight.com/blog/selling-a-rental-property/,1,0.0,80.0,29,16.71,14.69,14.69,12,0.0,80.0,,,,,,14.0,10.8,7.5,11,0
429427,rental homes in california,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,92,-9.0,70.0,61,0.59,0.69,0.87,0,0.0,28.0,,,,,,13.8,8.7,4.5,4,17
57360,rent to own homes in battle creek mi,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,18,1.0,230.0,33,0.85,0.87,0.83,2,0.0,200.0,,,,,,13.8,10.5,18.6,10,4
24194,rent to own information,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,9,1.0,230.0,58,0.74,0.72,0.73,4,0.0,135.0,,,,,,13.8,12.0,8.7,6,2
367304,rental agents los angeles,https://www.homelight.com/los-angeles-county-ca/top-real-estate-agents,68,-16.0,44.0,98,2.61,4.01,0.67,0,0.0,36.0,,,,,,13.76,0.13,0.0,10,48
73267,transfer of property from parent to child,https://www.homelight.com/blog/sell-house-to-child/,21,-4.0,135.0,81,2.62,,2.62,1,0.0,135.0,0.646575505350773,0.35342449464922704,0.4051724137931029,0.0144927534131485,0.9855072320940981,13.76,,13.76,2,1
233032,rental agents los angeles,https://www.homelight.com/los-angeles-county-ca/top-real-estate-agents,68,-16.0,44.0,98,2.61,4.01,0.67,0,0.0,36.0,,,,,,13.76,0.13,0.0,10,48
554,rent to own properties near me,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,7,1.0,1800.0,35,1.37,,1.37,44,4.0,1800.0,0.539970414201183,0.46002958579881703,0.19230769230769199,0.261904755668934,0.738095220521542,13.76,,13.76,14,10
163324,rent to own homes in sc,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,25,0.0,105.0,37,2.26,2.48,2.2,1,0.0,90.0,,,,,,13.59,3.54,9.74,10,10
414791,rent to own homes list,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,5,2.0,6.0,83,1.38,1.04,1.04,0,0.0,,,,,,,13.5,2.4,1.2,14,15
312183,warrenton va real estate,https://www.homelight.com/warrenton-va/top-real-estate-agents,28,1.0,44.0,53,0.44,0.43,0.43,0,0.0,38.0,,,,,,13.5,16.8,15.3,4,12
14290,can i rent out my house,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,5,0.0,180.0,45,2.3,5.34,5.62,6,0.0,80.0,,,,,,13.5,22.2,12.0,3,1
130773,rent to own homes california,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,15,3.0,44.0,85,0.88,0.98,0.95,1,1.0,36.0,0.615138888888889,0.38486111111111104,0.208333333333333,,,13.5,17.1,17.1,4,7
107853,rent to own homes california,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,15,3.0,44.0,85,0.88,0.98,0.95,1,1.0,36.0,0.615138888888889,0.38486111111111104,0.208333333333333,,,13.5,17.1,17.1,4,7
165035,cheap houses rent to own,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,11,2.0,80.0,57,0.91,0.48,0.64,1,0.0,70.0,,,,,,13.5,0.9,1.2,15,8
31966,rental value of my house,https://www.homelight.com/blog/buyer-how-much-will-my-home-rent-for/,6,-1.0,120.0,26,2.58,3.69,3.57,3,-1.0,120.0,,,,,,13.5,6.0,7.8,4,2
241049,warrenton va real estate,https://www.homelight.com/warrenton-va/top-real-estate-agents,28,1.0,44.0,53,0.44,0.43,0.43,0,0.0,38.0,,,,,,13.5,16.8,15.3,4,12
463807,rent to own homes tallahassee,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,72,5.0,70.0,83,1.17,,1.17,0,0.0,55.0,,,,,,13.39,,13.39,1,10
454179,rent to own homes tallahassee,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,72,5.0,70.0,83,1.17,,1.17,0,0.0,55.0,,,,,,13.39,,13.39,1,10
368813,rent to own homes boca raton,https://www.homelight.com/blog/buyer-buy-house-in-boca-raton/,48,-3.0,44.0,40,1.75,,1.75,0,0.0,44.0,,,,,,13.37,,13.37,6,8
431884,rent to own homes boca raton,https://www.homelight.com/blog/buyer-buy-house-in-boca-raton/,48,-3.0,44.0,40,1.75,,1.75,0,0.0,44.0,,,,,,13.37,,13.37,6,8
3421,making money with rental properties,https://www.homelight.com/blog/buyer-how-to-make-money-renting-houses/,2,0.0,190.0,30,1.38,,2.51,16,0.0,110.0,,,,,,13.27,,1.8,8,0
33454,rental broker,https://www.homelight.com/montrose-co/top-real-estate-agents,6,-1.0,90.0,79,3.35,0.9,0.97,3,0.0,50.0,0.33462853385930297,0.665371466140697,0.41025641025640996,0.0869565179584123,0.9130434385633291,13.25,1.2,1.2,0,34
28675,rental broker,https://www.homelight.com/montrose-co/top-real-estate-agents,6,-1.0,90.0,79,3.35,0.9,0.97,3,0.0,50.0,0.33462853385930297,0.665371466140697,0.41025641025640996,0.0869565179584123,0.9130434385633291,13.25,1.2,1.2,0,34
4881,selling my rental property,https://www.homelight.com/blog/selling-a-rental-property/,1,5.0,80.0,30,15.14,15.68,20.09,12,10.0,28.0,,,,,,13.2,1.5,0.0,12,0
310720,san diego rental agencies,https://www.homelight.com/san-diego-ca/top-real-estate-agents,63,-3.0,55.0,57,4.26,4.7,4.58,0,0.0,40.0,,,,,,13.2,25.5,25.2,13,65
352346,rental owner,https://www.homelight.com/blog/tenant-rights-when-house-is-for-sale/,86,0.0,44.0,74,1.33,1.3,0.93,0,0.0,16.0,,,,,,13.01,0.31,0.9,3,15
396488,rental owner,https://www.homelight.com/blog/tenant-rights-when-house-is-for-sale/,86,0.0,44.0,74,1.33,1.3,0.93,0,0.0,16.0,,,,,,13.01,0.31,0.9,3,15
81012,shipping container rental and moving,https://www.homelight.com/blog/best-way-to-move/,13,6.0,100.0,94,7.63,,7.63,1,0.0,70.0,,,,,,12.98,,12.98,3,25
99874,homes for sale warrenton mo,https://www.homelight.com/warrenton-mo/top-real-estate-agents,43,-2.0,180.0,28,0.3,,0.3,1,0.0,180.0,,,,,,12.97,,12.97,1,4
10272,where to find rent to own homes,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,1,0.0,44.0,53,1.37,,1.37,7,0.0,34.0,,,,,,12.95,,12.95,7,8
405486,summerset brentwood homes for sale,https://www.homelight.com/homes/contra-costa-county-ca/207-summerset-dr-brentwood-ca-94513-cf688b5e3da711e8a1c6128184e0bc72,46,3.0,44.0,26,1.03,,1.03,0,0.0,0.0,,,,,,12.91,,12.91,1,2
376523,rent furniture short term,https://www.homelight.com/blog/furniture-rental-for-staging/,98,-1.0,90.0,94,4.91,,4.91,0,0.0,70.0,,,,,,12.91,,12.91,4,34
146664,rent to own houses in detroit,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,48,-3.0,135.0,33,1.06,1.2,1.06,1,0.0,85.0,,,,,,12.9,29.7,8.1,9,9
154947,rent to own loans,https://www.homelight.com/blog/buyer-ultimate-guide-to-rent-to-own-homes/,35,4.0,260.0,39,3.85,,3.85,1,0.0,165.0,,,,,,12.9,,12.9,0,4
122191,colorado rent to own homes,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,33,5.0,100.0,79,0.77,0.49,0.71,1,1.0,80.0,,,,,,12.9,1.8,4.8,4,13
125903,rent to own loans,https://www.homelight.com/blog/buyer-ultimate-guide-to-rent-to-own-homes/,35,4.0,260.0,39,3.85,,3.85,1,0.0,165.0,,,,,,12.9,,12.9,0,4
492737,renting out your apartment,https://www.homelight.com/blog/should-i-sell-my-apartment-or-rent-it-out/,24,-6.0,44.0,47,7.0,2.97,2.97,0,0.0,12.0,,,,,,12.9,1.2,1.2,0,0
53032,rent to own homes san diego,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,21,-4.0,180.0,35,0.91,0.97,0.9,2,0.0,180.0,,,,,,12.9,13.2,7.8,6,8
156373,rent to own houses in detroit,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,48,-3.0,135.0,33,1.06,1.2,1.06,1,0.0,85.0,,,,,,12.9,29.7,8.1,9,9
424118,rent to buy new homes,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,10,-2.0,1.0,52,0.44,,,0,0.0,,,,,,,12.9,,,4,12
445446,cheap office to rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,84,1.0,4.0,39,15.24,,12.88,0,0.0,,,,,,,12.83,,6.3,13,11
147866,want to rent out my house,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,2,-1.0,12.0,96,4.93,3.97,4.48,1,-1.0,0.0,,,,,,12.77,0.46,3.0,21,16
133938,cost of renting furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,24,4.0,90.0,60,4.4,4.53,4.21,1,0.0,90.0,,,,,,12.74,1.3,6.06,4,38
120195,rent to own country homes,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,4,3.0,28.0,42,1.99,,1.99,1,0.0,0.0,,,,,,12.61,,,0,6
107981,brentwood los angeles real estate,https://www.homelight.com/los-angeles-ca/brentwood/top-real-estate-agents,47,1.0,135.0,36,2.56,5.32,2.92,1,0.0,90.0,0.43975425330812895,0.560245746691871,0.304347826086957,,,12.61,1.46,3.52,1,7
143662,houses for rent or rent to own,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,11,1.0,40.0,56,0.68,0.66,0.64,1,0.0,28.0,,,,,,12.6,3.0,1.5,29,16
99216,renton wa real estate,https://www.homelight.com/renton-wa/top-real-estate-agents,26,2.0,90.0,37,1.11,0.8,0.86,1,0.0,70.0,0.9475564803804991,0.0524435196195006,0.206896551724138,0.0,0.99999997826087,12.6,12.9,15.0,2,6
439769,homes renton wa,https://www.homelight.com/renton-wa/homes-for-sale/2-bedroom,74,-1.0,55.0,43,0.9,1.07,0.78,0,0.0,40.0,,,,,,12.6,11.7,2.1,2,11
392882,california rental homes,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,61,4.0,12.0,43,0.78,1.2,0.84,0,0.0,12.0,,,,,,12.6,8.1,4.2,3,17
116532,renton wa real estate,https://www.homelight.com/renton-wa/top-real-estate-agents,26,2.0,90.0,37,1.11,0.8,0.86,1,0.0,70.0,0.9475564803804991,0.0524435196195006,0.206896551724138,0.0,0.99999997826087,12.6,12.9,15.0,2,6
23048,how to find a house for rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,4,-3.0,90.0,98,1.63,1.07,0.75,4,-12.0,70.0,,,,,,12.58,0.64,0.0,10,25
157192,best places to rent furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,55,-6.0,239.0,57,4.34,,4.34,1,0.0,,,,,,,12.57,,12.57,4,30
145412,best places to rent furniture,https://www.homelight.com/blog/furniture-rental-for-staging/,55,-6.0,239.0,57,4.34,,4.34,1,0.0,,,,,,,12.57,,12.57,4,30
48795,rent to own homes in toledo ohio,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,67,16.0,570.0,40,0.93,,0.93,2,1.0,360.0,0.917222222222222,0.0827777777777778,0.3571428571428571,0.29629628532235996,0.7037036776406039,12.49,,12.49,12,10
456242,current pool cost,https://www.homelight.com/blog/how-much-does-it-cost-to-install-a-pool/,57,-10.0,90.0,21,1.38,,1.38,0,0.0,36.0,,,,,,12.49,,12.49,0,2
141001,is it cheaper to buy a house or rent,https://www.homelight.com/blog/buyer-is-it-cheaper-to-buy-a-house-or-rent/,13,-1.0,44.0,51,1.35,,1.35,1,0.0,14.0,,,,,,12.47,,12.47,0,0
104073,when to sell rental property,https://www.homelight.com/blog/selling-a-rental-property/,8,2.0,44.0,32,6.5,,6.5,1,0.0,28.0,,,,,,12.33,,12.33,2,0
325409,rent to own houses in georgia,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,50,-5.0,44.0,24,0.7,0.72,0.74,0,0.0,34.0,,,,,,12.3,6.3,12.0,6,7
393984,warrenton real estate,https://www.homelight.com/warrenton-va/top-real-estate-agents,37,-4.0,90.0,43,0.44,0.48,0.43,0,0.0,60.0,,,,,,12.3,7.8,9.3,0,11
58362,current home values in my area,https://www.homelight.com/home-value-estimator,9,1.0,110.0,59,0.74,,,2,0.0,100.0,,,,,,12.3,0.0,0.0,24,6
73593,rent to own houses florida,https://www.homelight.com/blog/buyer-how-do-rent-to-own-homes-work/,30,-6.0,102.0,24,1.58,,1.58,1,0.0,,,,,,,12.24,,12.24,0,10
170088,rent to own houses florida,https://www.homelight.com/blog/buyer-how-do-rent-to-own-homes-work/,30,-6.0,102.0,24,1.58,,1.58,1,0.0,,,,,,,12.24,,12.24,0,10
127886,rent to own appleton wi,https://www.homelight.com/blog/sell-my-house-fast-appleton-wi/,67,10.0,420.0,43,0.56,0.46,0.55,1,0.0,320.0,0.871768990634756,0.12823100936524498,0.258064516129032,0.0869565179584123,0.9130434385633291,12.0,5.4,6.6,6,10
52289,how to buy rental property,https://www.homelight.com/blog/buyer-how-to-invest-in-rental-property/,85,1.0,720.0,41,2.52,2.76,2.69,2,0.0,480.0,0.635233936869092,0.364766063130909,0.329113924050633,0.0660377352260591,0.9339622553399789,12.0,13.2,9.9,1,1
43664,how to buy rental property,https://www.homelight.com/blog/buyer-how-to-invest-in-rental-property/,85,1.0,720.0,41,2.52,2.76,2.69,2,0.0,480.0,0.635233936869092,0.364766063130909,0.329113924050633,0.0660377352260591,0.9339622553399789,12.0,13.2,9.9,1,1
