Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
stony brook solar,0,0,46,14800,75,3.62,0,1690000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Stony-Brook_NY/with_solarroom
story miami,0,43,0,14800,56,0.39,0,880000000,navigational,,https://www.zillow.com/miami-fl/2-story-house_att/,
stowe mountain,0,0,94,14800,76,1.03,0.22,15400000,navigational,,,https://www.realtor.com/realestateandhomes-search/Stowe_VT
strathmore,0,73,72,14800,69,2.14,0.03,11900000,navigational,,https://www.zillow.com/strathmore-ab/,https://www.realtor.com/realestateandhomes-search/Strathmore_CA
strawberry hill,0,0,63,14800,65,0.56,0,63800000,informational,,,https://www.realtor.com/realestateandhomes-detail/553-Strawberry-Hill-Rd_Cullowhee_NC_28723_M65314-80443
stucco repair,0,0,10,14800,56,3.05,0.93,12100000,commercial,,,https://www.realtor.com/advice/home-improvement/damaged-stucco-repair-easy/
studio for rent,0,4,11,14800,71,0.68,0.38,76,informational,,https://www.zillow.com/los-angeles-ca/studio-apartments/,https://www.realtor.com/apartments/Manhattan_NY/beds-studio
sturbridge village,0,46,0,14800,63,4.13,0.03,1480000,"informational, navigational",,https://www.zillow.com/old-sturbridge-village-sturbridge-ma/,
subscriptions,0,59,0,14800,92,3.23,0.63,4970000000,"informational, transactional",,https://www.zillow.com/myzillow/Subscriptions.htm,
subsidized housing,0,0,43,14800,85,0.81,0.16,238000000,commercial,,,https://www.realtor.com/advice/rent/what-is-subsidized-housing/
suddenlink.net,0,22,0,14800,66,2.31,0.16,4560000,"informational, transactional",,https://www.zillow.com/vienna-wv-26105/sherrytracey-suddenlink-net-_att/,
sue randall,0,0,43,14800,47,0.00,0,11600000,"informational, transactional",,,https://www.realtor.com/realestateagents/582f2e163a422b000135f3f4
suffolk va,0,9,40,14800,80,0.55,0.01,26300000,"informational, navigational",,https://www.zillow.com/suffolk-va/,https://www.realtor.com/realestateandhomes-search/Suffolk_VA
sugar and jade,0,95,0,14800,37,1.61,1,29100000,navigational,,https://www.zillow.com/homedetails/14718-Jade-Glen-Ct-Sugar-Land-TX-77498/27570343_zpid/,
sugar land texas,0,7,5,14800,72,0.21,0.01,79400000,informational,,https://www.zillow.com/sugar-land-tx/,https://www.realtor.com/realestateandhomes-search/Sugar-Land_TX
sugar land tx,0,5,7,14800,72,0.21,0.01,37700000,informational,,https://www.zillow.com/sugar-land-tx/,https://www.realtor.com/realestateandhomes-search/Sugar-Land_TX
sugarland texas,0,17,10,14800,70,0.18,0.02,27500000,informational,,https://www.zillow.com/sugar-land-tx/,https://www.realtor.com/realestateandhomes-search/Sugar-Land_TX
sullivans island,0,67,15,14800,54,0.55,0.03,2690000,informational,,https://www.zillow.com/sullivans-island-sc/,https://www.realtor.com/realestateandhomes-search/Sullivans-Island_SC
summit nj,0,12,38,14800,67,0.32,0.01,0,"informational, navigational",,https://www.zillow.com/summit-nj/,https://www.realtor.com/realestateandhomes-search/Summit_NJ
sumter sc weather,0,0,68,14800,50,0.68,0,79,informational,,,https://www.realtor.com/realestateandhomes-search/South-Carolina
sun loan company,0,91,0,14800,60,1.58,0.06,94,navigational,,https://www.zillow.com/homedetails/3808-7th-St-NE-Great-Falls-MT-59404/2061618062_zpid/,
sun valley 14,0,87,81,14800,38,0.00,0,509000000,"informational, transactional",,https://www.zillow.com/sun-valley-id/,https://www.realtor.com/realestateandhomes-search/Sun-Valley_Cheyenne_WY
sunbeam,0,0,97,14800,74,0.44,0.71,38400000,navigational,,,https://www.realtor.com/realestateandhomes-detail/4191-Sunbeam-Ave_Beavercreek_OH_45440_M36445-55049
sundance resort,0,20,0,14800,67,0.55,0.15,8070000,navigational,,https://www.zillow.com/provo-ut/sundance-resort_att/,
sunrise fl,0,28,25,14800,60,0.46,0,105000000,"informational, navigational",,https://www.zillow.com/sunrise-fl/,https://www.realtor.com/realestateandhomes-search/Sunrise_FL
sunset beach nc,0,13,49,14800,58,0.72,0.12,74500000,"informational, transactional",,https://www.zillow.com/homedetails/436-2nd-St-Sunset-Beach-NC-28468/78255854_zpid/,https://www.realtor.com/realestateandhomes-search/Sunset-Beach_NC/type-land
sunset park brooklyn,0,80,16,14800,57,1.21,0,31900000,"informational, transactional",,https://www.zillow.com/sunset-park-new-york-ny/,https://www.realtor.com/realestateandhomes-search/Sunset-Park_Brooklyn_NY
sunset san diego,0,75,67,14800,40,0.00,0,116000000,informational,,https://www.zillow.com/homedetails/1814-Sunset-Blvd-San-Diego-CA-92103/16951641_zpid/,https://www.realtor.com/realestateandhomes-search/Sunset-Cliffs_San-Diego_CA/overview
sunset strip,0,0,75,14800,72,3.49,0.07,62500000,informational,,,https://www.realtor.com/realestateandhomes-detail/265-Sunset-Strip_Eclectic_AL_36024_M80982-82726
sunshine house,0,0,76,14800,57,0.90,0.02,438000000,navigational,,,https://www.realtor.com/realestateandhomes-search/Sunshine_Lehigh-Acres_FL
sunwager,0,62,28,14800,26,3.94,0,3860000,informational,,https://www.zillow.com/homedetails/633-Sunwater-Dr-Duncan-SC-29334/2067674843_zpid/,https://www.realtor.com/realestateandhomes-detail/612-Sunwater-Dr_Duncan_SC_29334_M94663-55635
superba,0,0,63,14800,48,0.96,0.01,12400000,navigational,,,https://www.realtor.com/realestateandhomes-detail/724-Superba-Ave_Venice_CA_90291_M18494-34947
superstition mountains,0,68,63,14800,61,1.58,0.01,4750000,"informational, transactional",,https://www.zillow.com/apache-junction-az/superstition-mountain_att/,https://www.realtor.com/realestateandhomes-search/Superstition-Mountain_AZ
surprise arizona,0,25,8,14800,57,0.39,0.02,75500000,"informational, navigational",,https://www.zillow.com/surprise-az/,https://www.realtor.com/realestateandhomes-search/Surprise_AZ
susan ford,0,0,58,14800,42,0.00,0,53200000,"informational, transactional",,,https://www.realtor.com/realestateagents/56c81761bb954c01006cb05a
suwanee ga,0,7,9,14800,71,0.82,0,9270000,"informational, navigational",,https://www.zillow.com/suwanee-ga/,https://www.realtor.com/realestateandhomes-search/Suwanee_GA
sweet maple,0,0,58,14800,50,0.99,0,180000000,navigational,,,https://www.realtor.com/realestateandhomes-detail/N1354-Sweet-Maple-Trl_Hortonville_WI_54944_M75619-99062
sylvan beach,0,76,33,14800,59,0.31,0.01,9780000,"informational, navigational",,https://www.zillow.com/sylvan-beach-ny/,https://www.realtor.com/realestateandhomes-search/Sylvan-Beach_NY/type-land
sythe,0,97,0,14800,46,0.33,0.43,1030000,"informational, transactional",,https://www.zillow.com/homedetails/7138-Sythe-Ct-Charlotte-NC-28226/6310719_zpid/,
t.j. jackson,0,85,0,14800,52,0.00,0,99600000,informational,,https://www.zillow.com/homedetails/659-T-J-Jackson-Dr-Falling-Waters-WV-25419/22323689_zpid/,
tacoma for sale,0,7,22,14800,75,1.77,1,78500000,transactional,,https://www.zillow.com/tacoma-wa/,https://www.realtor.com/realestateandhomes-search/Tacoma_WA
tacoma wa,0,28,0,14800,93,23.90,0.31,78700000,informational,,https://www.zillow.com/tacoma-wa/,
tad lincoln,0,89,42,14800,48,0.00,0,4440000,"informational, transactional",,https://www.zillow.com/homedetails/109-Tad-Lincoln-Ct-Elizabethton-TN-37643/66572217_zpid/,https://www.realtor.com/realestateandhomes-detail/109-Tad-Lincoln-Ct_Elizabethton_TN_37643_M86407-56294
taela,0,69,49,14800,39,0.00,0,265000,informational,,https://www.zillow.com/homedetails/4532-San-Taela-Ct-Woodland-Hills-CA-91364/51579714_zpid/,https://www.realtor.com/realestateandhomes-detail/4521-San-Taela-Ct_Woodland-Hills_CA_91364_M21949-00384
tahlequah,0,85,89,14800,62,0.53,0,4330000,informational,,https://www.zillow.com/tahlequah-ok/,https://www.realtor.com/realestateandhomes-search/Tahlequah_OK
tallahassee community college,0,0,95,14800,66,0.00,0,18000000,navigational,,,https://www.realtor.com/realestateandhomes-search/Tallahassee_FL
tallulah falls,0,52,51,14800,60,0.32,0.01,1880000,"informational, transactional",,https://www.zillow.com/tallulah-falls-ga/,https://www.realtor.com/realestateandhomes-search/Tallulah-Falls_GA
tamarac,0,90,33,14800,59,29.54,0.04,6590000,informational,,https://www.zillow.com/tamarac-fl/,https://www.realtor.com/realestateandhomes-search/Tamarac_FL
tampa mall,0,46,0,14800,60,0.30,0.04,35600000,commercial,,https://www.zillow.com/tampa-fl/international-mall_att/,
tanger outlets myrtle beach,0,90,0,14800,67,0.69,0.12,301000,transactional,,https://www.zillow.com/myrtle-beach-sc-29572/tanger-outlet-mall_att/,
tanglewood apartments,0,51,47,14800,40,0.73,0.04,4010000,commercial,,https://www.zillow.com/b/tanglewood-apartments-lincoln-ne-5XnzRK/,https://www.realtor.com/realestateandhomes-detail/800-Tanglewood-Dr_Athens_AL_35611_M81617-83431
tania mendoza,0,0,20,14800,50,0.00,0,6450000,informational,,,https://www.realtor.com/realestateagents/61d70d42da3ed889d2fdff38
tar heel,0,69,0,14800,79,0.57,0.02,9630000,informational,,https://www.zillow.com/tar-heel-nc/,
tarek and christina,0,0,36,14800,64,0.00,0,98,informational,,,https://www.realtor.com/advice/sell/flip-or-flop-end-christina-haack-tarek-el-moussa-finally-done/
tarek and heather,0,0,49,14800,56,0.00,0,2690000,informational,,,https://www.realtor.com/news/trends/exclusive-tarek-heather-el-moussa-dish-on-their-honeymoon-house/
tarrytown ny,0,10,72,14800,68,0.50,0.01,7600000,informational,,https://www.zillow.com/tarrytown-ny/,https://www.realtor.com/realestateandhomes-search/Tarrytown_NY
tarus,0,83,46,14800,29,0.54,0.01,3900000,informational,,https://www.zillow.com/homedetails/6461-Tarus-Dr-Memphis-TN-38135/42300844_zpid/,https://www.realtor.com/realestateagents/56811d4d89a68901006b102b
taughannock falls,0,78,0,14800,65,1.49,0.01,354000,"informational, transactional",,https://www.zillow.com/taughannock-falls-trumansburg-ny/,
taunton,0,0,94,14800,90,2.53,0,58300000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Taunton_MA
tavares,0,69,72,14800,80,0.38,0,75200000,informational,,https://www.zillow.com/tavares-fl/,https://www.realtor.com/realestateandhomes-search/Tavares_FL/show-recently-sold
tax calculator california,0,59,0,14800,80,1.65,0.01,88,informational,,https://www.zillow.com/mortgage-calculator/,
tbds,0,0,38,14800,25,0.00,0,194000,informational,,,https://www.realtor.com/realestateandhomes-detail/Tbds-Argyle-Rd_Hot-Springs_SD_57747_M94049-96820
tech express,0,0,66,14800,45,0.00,0,955000000,navigational,,,https://www.realtor.com/realestateagency/5eb9a166b86d10001161992b
tejon outlets,0,0,82,14800,47,1.02,0,162000,navigational,,,https://www.realtor.com/realestateandhomes-search/Tejon-Ranch_CA
telluride co,0,33,21,14800,72,1.23,0.01,18200000,"informational, transactional",,https://www.zillow.com/telluride-co/,https://www.realtor.com/realestateandhomes-search/Telluride_CO
temple city,0,0,53,14800,61,0.51,0,928000000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Temple-City_CA
terapin,0,43,20,14800,29,0.00,0,473000,informational,,https://www.zillow.com/homedetails/54-Terapin-St-Mastic-NY-11950/59531992_zpid/,https://www.realtor.com/realestateandhomes-detail/1202-Terapin-Trl_Janesville_WI_53545_M77351-27185
terrace house,0,0,57,14800,68,1.03,0.01,366000000,"informational, transactional",,,https://www.realtor.com/news/unique-homes/terrace-house-aloha-state-house-for-rent-honolulu/
terranea,0,83,0,14800,72,0.69,0.15,1470000,navigational,,https://www.zillow.com/rancho-palos-verdes-ca/terranea-resort_att/,
terrazza,0,76,0,14800,61,1.75,1,37000000,commercial,,https://www.zillow.com/b/la-terrazza-condominiums-torrance-ca-5XkdCS/,
terry fator,0,0,78,14800,63,0.53,0.11,1010000,informational,,,https://www.realtor.com/news/celebrity-real-estate/ventriloquist-terry-fator-selling-las-vegas-mansion/
terry nichols,0,0,77,14800,60,0.00,0,12100000,informational,,,https://www.realtor.com/realestateagents/56cb538f0fa4170100772b8f
texas sage,0,0,80,14800,54,0.80,1,87000000,informational,,,https://www.realtor.com/realestateandhomes-detail/10303-Texas-Sage-Way_Cypress_TX_77433_M81842-80933
the boulevard,0,84,0,14800,50,0.95,0.01,1160000000,commercial,,https://www.zillow.com/b/the-boulevard-miami-fl-65cd2b/,
the dalles,0,0,91,14800,50,0.49,0.01,13500000,informational,,,https://www.realtor.com/realestateandhomes-search/The-Dalles_OR
the edison,0,96,97,14800,61,2.18,0.01,348000000,commercial,,https://www.zillow.com/b/the-edison-at-gordon-square-cleveland-oh-B6n7Lj/,https://www.realtor.com/realestateandhomes-detail/3636-Edison-Ave_Sacramento_CA_95821_M19012-63739
the gulch nashville,0,0,33,14800,54,0.49,0.03,1670000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/The-Gulch_Nashville_TN/overview
the lakewood scoop,0,0,50,14800,39,0.00,0,57,navigational,,,https://www.realtor.com/realestateandhomes-detail/22-Quail-Run_Brick_NJ_08723_M66681-52387
the ledger,0,44,0,14800,67,1.57,0.01,255000000,"informational, navigational",,https://www.zillow.com/b/the-ledger-residences-philadelphia-pa-BPYCxs/,
the link,0,98,0,14800,49,0.91,0,25270000000,commercial,,https://www.zillow.com/b/the-link-houston-tx-5XhsKF/,
the little couple,0,0,40,14800,49,3.01,0.01,3370000000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/little-couple-stars-sell-their-houston-home-for-a-tiny-price/
the post houston,0,93,0,14800,68,1.76,0.01,1410000000,navigational,,https://www.zillow.com/b/post-midtown-square-houston-tx-5XjvFF/,
the village dallas,0,15,0,14800,63,0.23,0.05,169000000,navigational,,https://www.zillow.com/b/the-village-dallas-dallas-tx-C4FNZb/,
the vue,0,80,0,14800,61,1.16,0.01,674000000,commercial,,https://www.zillow.com/b/the-vue-orlando-fl-5XktJW/,
the whitakers,0,0,93,14800,25,0.00,0,1680000,informational,,,https://www.realtor.com/realestateandhomes-search/Whitakers_NC
the whitney,0,65,0,14800,69,1.41,0.15,329000000,commercial,,https://www.zillow.com/b/the-whitney-bethesda-md-5XqYTc/,
the woodlands texas,0,9,8,14800,80,0.89,0.03,49500000,informational,,https://www.zillow.com/the-woodlands-tx/,https://www.realtor.com/realestateandhomes-search/The-Woodlands_TX
theranos elizabeth holmes sunny balwani,0,0,92,14800,74,0.00,0.02,104000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/theranos-real-estate-elizabeth-holmes-sunny-balwani/
theresa randle,0,0,78,14800,34,0.00,0,1150000,informational,,,https://www.realtor.com/realestateagents/5a503a91f61dff0016014813
thistle and spire,0,0,73,14800,32,0.36,1,76,navigational,,,https://www.realtor.com/news/trends/affordable-ohio-victorian-with-ornate-details-most-popular-home/
thomas hewitt,0,0,45,14800,38,0.00,0,21500000,informational,,,https://www.realtor.com/realestateagents/56c1d2920fa417010075ab19
thomas jefferson middle school,0,0,62,14800,61,0.00,0,26300000,commercial,,,https://www.realtor.com/local/schools/Thomas-Jefferson-Middle-School-0730010701
tiffany thompson,0,0,18,14800,27,0.67,0,34300000,informational,,,https://www.realtor.com/realestateagents/59e6517977149f0010d61e3a
tiger woods wife,0,0,95,14800,57,0.00,0,96100000,informational,,,https://www.realtor.com/videos/tiger-woods-ex-wife-elin-nordegren-selling-north-palm-beach-mansion/5165b031-0bd1-43ef-aa14-682ea8980bfb?playlist_id=76feb82c-a414-4e0b-b4c9-6b0268cd7c25
tim malone,0,0,16,14800,47,0.00,0.01,15300000,informational,,,https://www.realtor.com/realestateagents/56d660ddb5cc660100bd3bac
tim mclean,0,0,58,14800,42,0.00,0,10400000,"informational, transactional",,,https://www.realtor.com/realestateagents/56ba704089a68901006d1fbf
tim tam,0,0,67,14800,55,0.30,0.91,177000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/2125-Tim-Tam-Dr_Shelbyville_KY_40065_M45795-49290
time in austin,0,79,0,14800,51,0.00,0,1310000000,informational,,https://www.zillow.com/homedetails/11017-Harvest-Time-Dr-Austin-TX-78754/70339038_zpid/,
tina cole,0,0,33,14800,33,0.00,0,32000000,informational,,,https://www.realtor.com/realestateagents/60e3e48f992cce0012b74d26
tina kay,0,0,80,14800,40,0.51,0,59000000,informational,,,https://www.realtor.com/realestateagents/58e3a978c7373e0011b06634
title companies,0,11,0,14800,80,2.66,0.03,1880000000,commercial,,https://www.zillow.com/mortgage-learning/title-company/,
title companies near me,0,17,0,14800,75,2.96,0.08,1500000000,transactional,,https://www.zillow.com/mortgage-learning/title-company/,
toccoa falls,0,0,32,14800,51,0.90,0,1450000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Toccoa-Falls_GA
today's interest rates,0,12,0,14800,100,1.70,0.4,95,commercial,,https://www.zillow.com/mortgage-rates/,
today's mortgage rate,0,14,0,14800,100,2.28,0.36,89,informational,,https://www.zillow.com/mortgage-rates/,
toilet bidet,0,0,43,14800,78,1.23,1,58400000,commercial,,,https://www.realtor.com/advice/home-improvement/what-is-a-bidet/
toluca lake,0,4,6,14800,58,0.25,0,6510000,informational,,https://www.zillow.com/toluca-lake-los-angeles-ca/,https://www.realtor.com/realestateandhomes-search/Toluca-Lake_CA
tom gunn,0,0,32,14800,52,0.96,0,16100000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/10269-Tom-Gunn-Rd_Grand-Bay_AL_36541_M75891-35120
tom kane,0,0,75,14800,71,0.00,0,58400000,informational,,,https://www.realtor.com/realestateagents/56c6740d7e54f7010022851b
tompkins square park,0,0,49,14800,52,0.00,0.04,3840000,informational,,,https://www.realtor.com/realestateandhomes-search/New-York_NY/park/Tompkins-Square-Park-0002002110460984189
tonopah,0,0,67,14800,68,0.45,0,4050000,informational,,,https://www.realtor.com/realestateandhomes-search/Tonopah_AZ/show-recently-sold
