Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
merrimac wi,0,25,22,30,74,1600,35,0.34,0.01,3190000,informational,,https://www.redfin.com/city/13229/WI/Merrimac,https://www.trulia.com/WI/Merrimac/,https://www.remax.com/homes-for-sale/wi/merrimac/city/5551325,https://www.compass.com/homes-for-sale/merrimac-town-merrimac-wi/
merrionette park,0,10,6,69,58,1600,41,0.00,0,557000,"informational, navigational",,https://www.redfin.com/city/12415/IL/Merrionette-Park,https://www.trulia.com/IL/Merrionette_Park/,https://www.remax.com/homes-for-sale/il/merrionette-park/city/1748554,https://www.compass.com/homes-for-sale/merrionette-park-il/
mesa arizona homes for sale,0,3,4,6,31,1600,66,0.83,0.41,100,"informational, transactional",,https://www.redfin.com/city/11736/AZ/Mesa,https://www.trulia.com/AZ/Mesa/,https://www.remax.com/homes-for-sale/az/mesa/city/0446000,https://www.compass.com/homes-for-sale/mesa-az/
mettawa il,0,26,21,18,73,1600,42,0.00,0,1790000,"informational, transactional",,https://www.redfin.com/IL/Mettawa/13893-Emma-Ln-60045/home/17596092,"https://www.trulia.com/for_rent/Mettawa,IL/",https://www.remax.com/homes-for-sale/il/mettawa/city/1748671,https://www.compass.com/listing/18-alexandra-drive-mettawa-il-60048/1013629549176277369/
mi homes for sale,0,5,3,16,55,1600,69,0.35,0.29,69,"informational, transactional",,https://www.redfin.com/state/Michigan,https://www.trulia.com/MI/,https://www.remax.com/homes-for-sale/mi/lake-city/zip/49651,"https://www.compass.com/homes-for-sale/thomas-township-saginaw-county-mi/property-type=co-op,condo/"
miami rental homes,0,19,1,22,29,1600,69,0.71,0.46,27300000,informational,,https://www.redfin.com/city/11458/FL/Miami/amenity/short+term+rental,"https://www.trulia.com/for_rent/Miami,FL/SINGLE-FAMILY_HOME_type/",https://www.remax.com/homes-for-rent/fl/miami/city/1245000,https://www.compass.com/for-rent/miami-fl/
micco fl,0,25,11,10,66,1600,44,0.19,0.02,1560000,informational,,https://www.redfin.com/city/24139/FL/Micco,https://www.trulia.com/FL/Micco/,https://www.remax.com/homes-for-sale/fl/micco/city/1245275,https://www.compass.com/homes-for-sale/micco-fl/
millersville maryland,0,13,93,31,14,1600,34,0.31,0,2990000,informational,,https://www.redfin.com/city/28996/MD/Millersville,"https://www.trulia.com/sold/Millersville,MD/",https://www.remax.com/homes-for-sale/md/millersville/city/9006206,https://www.compass.com/homes-for-sale/millersville-md/
milwaukee houses for sale,0,2,4,7,24,1600,75,0.36,0.4,0,"informational, transactional",,https://www.redfin.com/city/35759/WI/Milwaukee,https://www.trulia.com/WI/Milwaukee/,https://www.remax.com/homes-for-sale/wi/milwaukee/city/5553000,https://www.compass.com/homes-for-sale/milwaukee-wi/
mission del lago,0,86,89,92,40,1600,28,0.53,0.08,9210000,"informational, transactional",,https://www.redfin.com/neighborhood/400372/TX/San-Antonio/Mission-del-Lago,https://www.trulia.com/builder-community/Mission-Del-Lago-Barrington-Broadview-And-Stonehill-6000226192/new-home/Plan-Huxley/4065315338,https://www.remax.com/homes-for-sale/tx/san-antonio/mission-del-lago/neighborhood/498008,https://www.compass.com/homes-for-sale/mission-del-lago-san-antonio-tx/
mitch homes,0,30,39,59,49,1600,23,1.74,0.17,12400000,commercial,,https://www.redfin.com/neighborhood/349421/UT/Layton/Mitch-Estates,https://www.trulia.com/LA/Mitch/,https://www.remax.com/homes-for-sale/mn/big-lake/mitch-farms/neighborhood/382466,https://www.compass.com/agents/mitch-wong/
mls listings mn,0,21,14,10,71,1600,69,0.39,0.23,15800000,"commercial, informational",,https://www.redfin.com/city/10943/MN/Minneapolis/new-listings,https://www.trulia.com/MN/Minneapolis/,https://www.remax.com/homes-for-sale/mn/welcome/city/2769070,https://www.compass.com/homes-for-sale/minneapolis-mn/
mls: 202218336,0,20,12,5,34,1600,11,0.00,0,63,informational,,https://www.redfin.com/WA/Spokane/618-E-Rich-Ave-99207/home/116893545,https://www.trulia.com/p/ny/schroon-lake/316-beaver-dam-rd-schroon-lake-ny-12870--2011856191,https://www.remax.com/in/bringhurst/home-details/3560-s-562-e-bringhurst-in-46913/18011834935900644856/M00000256/202218336,https://www.compass.com/listing/316-beaver-dam-road-schroon-lake-ny-12870/1052081671345450633/
monache meadows,0,14,85,97,50,1600,33,0.00,0,102000,"informational, transactional",,https://www.redfin.com/CA/Bakersfield/3014-Monache-Meadows-Dr-93313/home/60494309,https://www.trulia.com/p/ca/bakersfield/3214-monache-meadows-dr-bakersfield-ca-93313--2082093415,https://www.remax.com/ca/bakersfield/home-details/3100-monache-meadows-dr-bakersfield-ca-93313/3987163549041833625,https://www.compass.com/listing/3003-monache-meadows-drive-bakersfield-ca-93313/1093079663267539593/
monroe house,0,25,86,91,68,1600,28,0.62,0.05,333000000,commercial,,https://www.redfin.com/city/14248/MI/Monroe,https://www.trulia.com/NC/Monroe/,https://www.remax.com/homes-for-sale/wa/monroe/city/5346685,https://www.compass.com/building/monroe-house-condominiums-washington-dc/817551827545010997/
monroeville nj,0,58,17,10,67,1600,37,0.00,0.01,2740000,informational,,https://www.redfin.com/NJ/Monroeville/100-Island-Rd-08343/home/37638787,https://www.trulia.com/NJ/Monroeville/,https://www.remax.com/homes-for-sale/nj/monroeville/city/9003622,https://www.compass.com/homes-for-sale/monroeville-nj/
monterey village,0,61,16,18,81,1600,42,1.70,0.01,19100000,commercial,,https://www.redfin.com/neighborhood/319209/CA/Elk-Grove/Monterey-Village/houses-for-rent,https://www.trulia.com/c/ca/monterey-park/monterey-village-apartments-620-w-fernfield-dr-monterey-park-ca-91754--1049370661,https://www.remax.com/homes-for-sale/ca/corona/monterey-village/neighborhood/526869,https://www.compass.com/homes-for-sale/monterey-village-elk-grove-ca/
monterrey oak,0,56,50,81,65,1600,43,0.00,0.19,3930000,"informational, transactional",,https://www.redfin.com/TX/San-Antonio/3407-Monterrey-Oak-78230/home/49055660,https://www.trulia.com/p/tx/san-antonio/3407-monterrey-oak-san-antonio-tx-78230--2071104579,https://www.remax.com/tx/seguin/home-details/1855-monterrey-oak-seguin-tx-78155/4562064813436855420,https://www.compass.com/listing/3730-monterrey-oak-way-ovilla-tx-75154/1103605433688931161/
montgomery village md,0,16,32,13,26,1600,53,0.28,0.01,14700000,informational,,https://www.redfin.com/city/24708/MD/Montgomery-Village,https://www.trulia.com/MD/Montgomery_Village/,https://www.remax.com/homes-for-sale/md/montgomery-village/zip/20886,https://www.compass.com/homes-for-sale/montgomery-village-md/
mooresburg tn,0,71,17,14,86,1600,31,0.37,0.01,1460000,informational,,https://www.redfin.com/city/33888/TN/Mooresburg,https://www.trulia.com/TN/Mooresburg/,https://www.remax.com/homes-for-sale/tn/mooresburg/city/4749940,https://www.compass.com/homes-for-sale/mooresburg-tn/
morris ct,0,70,15,22,64,1600,43,0.25,0.01,121000000,"informational, navigational",,https://www.redfin.com/IL/Lakemoor/709-Morris-Ct-60051/home/17781579,https://www.trulia.com/CT/Morris/,https://www.remax.com/homes-for-sale/ct/morris/city/0900549460,https://www.compass.com/homes-for-sale/morris-ct/
morton pa,0,49,54,33,67,1600,34,0.00,0,47400000,informational,,https://www.redfin.com/PA/Morton/7-Fairhill-Rd-19070/home/39067867,"https://www.trulia.com/sold/Morton,PA/",https://www.remax.com/homes-for-sale/pa/morton/morton/neighborhood/20873,https://www.compass.com/homes-for-sale/morton-pa/
mount soma,0,12,25,46,35,1600,36,0.00,0,7270000,"informational, navigational",,https://www.redfin.com/MD/Fallston/906-Mt-Soma-Ct-21047/home/14483545,https://www.trulia.com/home/3-Mount-Soma-Blvd-101-103-Clyde-NC-28721-2063447955,https://www.remax.com/nc/clyde/home-details/5-mount-soma-blvd-clyde-nc-28721/6859080847636610534/M00000395/26021136,https://www.compass.com/listing/5-mount-soma-boulevard-unit-103-leicester-nc-28748/880958982303161993/
mountain view townhomes,0,9,16,87,65,1600,36,1.13,0.06,23400000,commercial,,https://www.redfin.com/city/12739/CA/Mountain-View/townhouses,"https://www.trulia.com/for_rent/Mountain_View,CA/TOWNHOUSE_type/",https://www.remax.com/homes-for-sale/ar/mountain-view/zip/72560,https://www.compass.com/building/sierra-vista-townhomes-mountain-view-ca/953098062688289269/
mt airy philadelphia,0,35,5,96,65,1600,50,0.40,0.02,2010000,informational,,https://www.redfin.com/PA/Philadelphia/346-W-Mt-Airy-Ave-19119/home/38246281,https://www.trulia.com/n/pa/philadelphia/mount-airy-west/85948/,https://www.remax.com/homes-for-sale/pa/philadelphia/west-mount-airy/neighborhood/8902,https://www.compass.com/homes-for-sale/east-mount-airy-philadelphia-pa/
mulberry farms,0,86,24,37,89,1600,33,0.00,0,5150000,commercial,,https://www.redfin.com/neighborhood/211870/GA/Sandy-Springs/Mulberry-Farm,https://www.trulia.com/c/az/dewey/mulberry-farms-12351-e-bradshaw-mountain-rd-dewey-az-86327--2114796257,https://www.remax.com/homes-for-sale/in/westfield/mulberry-farms/neighborhood/162529,https://www.compass.com/homes-for-sale/mulberry-farms-cumming-ga/
mulberryfarms,0,85,19,35,89,1600,32,0.00,0,4960000,transactional,,https://www.redfin.com/neighborhood/211870/GA/Sandy-Springs/Mulberry-Farm,https://www.trulia.com/c/az/dewey/mulberry-farms-12351-e-bradshaw-mountain-rd-dewey-az-86327--2114796257,https://www.remax.com/homes-for-sale/in/westfield/mulberry-farms/neighborhood/162529,https://www.compass.com/homes-for-sale/mulberry-farms-cumming-ga/
mullica hills nj,0,44,18,26,69,1600,52,0.25,0.02,1810000,informational,,https://www.redfin.com/NJ/Mullica-Hill/19-Winding-Way-08062/home/36420788,https://www.trulia.com/NJ/Mullica_Hill/,https://www.remax.com/homes-for-sale/nj/mullica-hill/city/3449440,https://www.compass.com/homes-for-sale/richwood-mullica-hill-nj/
multi family homes for sale in nj,0,4,10,25,52,1600,58,0.52,0.48,74,"informational, transactional",,https://www.redfin.com/state/New-Jersey/multi-family-homes-for-sale,https://www.trulia.com/County/NJ/Bergen_Real_Estate/,https://www.remax.com/homes-for-sale/nj/elizabeth/city/3421000,https://www.compass.com/listing/restricted-address-belleville-nj-07109/1084753875430944833/
myrtle beach sc homes for sale,0,3,4,6,15,1600,67,0.64,0.42,9230000,"informational, transactional",,https://www.redfin.com/city/12572/SC/Myrtle-Beach,https://www.trulia.com/SC/Myrtle_Beach/,https://www.remax.com/homes-for-sale/sc/myrtle-beach/city/4549075,https://www.compass.com/homes-for-sale/myrtle-beach-sc/
n haledon nj,0,46,8,13,68,1600,45,0.25,0.01,5620000,"informational, navigational",,https://www.redfin.com/city/13665/NJ/North-Haledon,https://www.trulia.com/NJ/North_Haledon/,https://www.remax.com/homes-for-sale/nj/north-haledon/city/3453040,https://www.compass.com/homes-for-sale/north-haledon-haledon-nj/
nantucket houses,0,6,4,18,36,1600,63,0.44,0.16,6480000,informational,,https://www.redfin.com/city/36140/MA/Nantucket,https://www.trulia.com/MA/Nantucket/,https://www.remax.com/homes-for-sale/ma/nantucket/city/2543755,https://www.compass.com/homes-for-sale/nantucket-ma/
naples houses for sale,0,4,3,7,14,1600,77,0.81,0.46,13200000,"informational, transactional",,https://www.redfin.com/city/12171/FL/Naples,https://www.trulia.com/FL/Naples/,https://www.remax.com/homes-for-sale/fl/naples/city/1247625,https://www.compass.com/homes-for-sale/naples-fl/
needham heights,0,23,9,51,28,1600,44,0.00,0,3470000,informational,,https://www.redfin.com/city/28767/MA/Needham-Heights,https://www.trulia.com/MA/Needham_Heights/,https://www.remax.com/homes-for-sale/ma/needham-heights/zip/02494,https://www.compass.com/homes-for-sale/needham-heights-ma/
needwood middle school,0,59,15,55,52,1600,35,0.00,0,90,navigational,,https://www.redfin.com/MD/Rockville/7500-Needwood-Rd-20855/home/10501659,https://www.trulia.com/schools/GA-brunswick-needwood_middle_school-4811186,https://www.remax.com/ga/brunswick/home-details/54-hornet-dr-brunswick-ga-31525/11682191820478048368/M00000188/20066276,https://www.compass.com/listing/178-zachary-drive-brunswick-ga-31525/944057375216174521/
new homes in florida,0,15,42,88,93,1600,73,1.42,0.44,467000000,"commercial, informational",,https://www.redfin.com/state/Florida/new-homes,https://www.trulia.com/builder-community/Heartland-Homes-Of-Florida-6000210380,https://www.remax.com/,https://www.compass.com/
new homes in frisco tx,0,8,10,62,78,1600,59,1.66,0.49,8480000,commercial,,https://www.redfin.com/city/30844/TX/Frisco/new-homes,"https://www.trulia.com/for_sale/Frisco,TX/new_homes_lt/",https://www.remax.com/homes-for-sale/tx/frisco/city/4827684,https://www.compass.com/listing/1064-burnswick-isles-way-frisco-tx-75036/1127608953432051361/
new meadow,0,13,35,61,28,1600,52,0.39,0,552000000,navigational,,https://www.redfin.com/MA/Lynnfield/14-New-Meadow-Rd-01940/home/11331327,https://www.trulia.com/p/ri/barrington/409-new-meadow-rd-barrington-ri-02806--2002592025,https://www.remax.com/homes-for-sale/id/new-meadows/zip/83654,https://www.compass.com/listing/170-new-meadow-road-barrington-ri-02806/1088738130541319601/
new york homes,0,4,3,28,18,1600,87,0.42,0.08,4180000000,informational,,https://www.redfin.com/city/30749/NY/New-York,https://www.trulia.com/NY/New_York/,https://www.remax.com/homes-for-sale/ny/new-york/city/3651000,https://www.compass.com/homes-for-sale/new-york-ny/
newberry spg ca,0,41,15,64,61,1600,39,0.26,0,5650000,"informational, transactional",,https://www.redfin.com/CA/Newberry-Springs/45372-Palos-Verdes-Rd-92365/home/3793151,https://www.trulia.com/CA/Newberry_Springs/,https://www.remax.com/homes-for-sale/ca/newberry-springs/city/9025418/page-7,https://www.compass.com/homes-for-sale/newberry-springs-ca/
newburg md,0,38,19,12,60,1600,34,0.19,0.01,1750000,informational,,https://www.redfin.com/MD/Newburg/12240-Potomac-View-Rd-20664/home/14373932,https://www.trulia.com/MD/Newburg/,https://www.remax.com/homes-for-sale/md/newburg/city/9006069,https://www.compass.com/homes-for-sale/newburg-md-20664/
newcastle homes,0,7,23,21,76,1600,60,1.04,0.07,40400000,navigational,,https://www.redfin.com/city/12446/WA/Newcastle,https://www.trulia.com/OK/Newcastle/,https://www.remax.com/homes-for-sale/mo/kansas-city/newcastle/neighborhood/369294,https://www.compass.com/homes-for-sale/newcastle-wa/
nh lake homes for sale,0,3,27,75,78,1600,59,0.19,0.37,93,"informational, transactional",,https://www.redfin.com/state/New-Hampshire/waterfront,https://www.trulia.com/NH/,https://www.remax.com/,https://www.compass.com/
nicasio ca,0,24,10,47,13,1600,40,0.00,0.01,1730000,informational,,https://www.redfin.com/city/27774/CA/Nicasio,https://www.trulia.com/CA/Nicasio/,https://www.remax.com/homes-for-sale/ca/nicasio/city/0651280,https://www.compass.com/homes-for-sale/nicasio-ca/
niles ca,0,34,5,38,81,1600,44,0.00,0,12800000,"informational, transactional",,https://www.redfin.com/neighborhood/1832/CA/Fremont/Niles,https://www.trulia.com/n/ca/fremont/niles/80769/,https://www.remax.com/homes-for-sale/ca/fremont/niles/neighborhood/1168,https://www.compass.com/homes-for-sale/niles-fremont-ca/
nocatee homes for sale,0,2,7,6,28,1600,52,1.04,0.47,1490000,"informational, transactional",,https://www.redfin.com/city/33830/FL/Nocatee,https://www.trulia.com/FL/Town_Of_Nocatee/,https://www.remax.com/homes-for-sale/fl/nocatee/city/1248850,https://www.compass.com/homes-for-sale/nocatee-ponte-vedra-fl/
normangee tx,0,92,30,35,84,1600,39,0.00,0,2140000,"informational, transactional",,https://www.redfin.com/city/13376/TX/Normangee,https://www.trulia.com/TX/Normangee/,https://www.remax.com/homes-for-sale/tx/normangee/zip/77871,https://www.compass.com/homes-for-sale/normangee-tx/
north bellmore,0,37,11,14,77,1600,49,0.00,0,3590000,informational,,https://www.redfin.com/city/24589/NY/North-Bellmore,https://www.trulia.com/NY/North_Bellmore/,https://www.remax.com/homes-for-sale/ny/north-bellmore/city/3651517,https://www.compass.com/homes-for-sale/north-bellmore-ny/
north bloomfield properties,0,73,28,36,49,1600,46,1.76,0.01,11200000,navigational,,https://www.redfin.com/city/30689/NY/West-Bloomfield,https://www.trulia.com/CA/North_Bloomfield/,https://www.remax.com/homes-for-sale/oh/north-bloomfield/city/3911756224,https://www.compass.com/listing/3617-shallow-brook-drive-bloomfield-hills-mi-48302/1101483828075208857/
north meadows,0,25,17,33,86,1600,26,0.76,0,105000000,commercial,,https://www.redfin.com/CA/Manhattan-Beach/2105-N-Meadows-Ave-90266/home/6704097,https://www.trulia.com/n/nm/rio-rancho/northern-meadows/215974/,https://www.remax.com/homes-for-sale/mi/dexter/north-meadows/neighborhood/471675,https://www.compass.com/listing/129-north-meadows-street-pottsboro-tx-75076/1098552055313081593/
north oaks mn,0,34,11,85,97,1600,51,0.41,0.01,24400000,"informational, transactional",,https://www.redfin.com/city/12032/MN/North-Oaks,https://www.trulia.com/MN/North_Oaks/,https://www.remax.com/homes-for-sale/mn/north-oaks/city/2747104,https://www.compass.com/homes-for-sale/north-oaks-mn/
north palm beach florida,0,13,19,18,70,1600,49,0.23,0.02,214000000,"informational, transactional",,https://www.redfin.com/city/12721/FL/North-Palm-Beach,https://www.trulia.com/FL/North_Palm_Beach/,https://www.remax.com/homes-for-sale/fl/north-palm-beach/city/1249600,https://www.compass.com/homes-for-sale/north-palm-beach-fl/
north sacramento,0,34,14,90,75,1600,41,1.28,0,203000000,informational,,https://www.redfin.com/neighborhood/109625/CA/Sacramento/North-Sacramento,https://www.trulia.com/n/ca/sacramento/old-north-sacramento/81268/,https://www.remax.com/homes-for-sale/ca/sacramento/north-sacramento/neighborhood/31065,https://www.compass.com/homes-for-sale/north-sacramento-sacramento-ca/
north stamford,0,11,5,47,8,1600,54,0.36,0.01,39100000,informational,,https://www.redfin.com/neighborhood/550108/CT/Stamford/North-Stamford,"https://www.trulia.com/CT/Stamford,16121,North_Stamford/",https://www.remax.com/homes-for-sale/ct/stamford/north-stamford/neighborhood/21400,https://www.compass.com/homes-for-sale/north-stamford-stamford-ct/
north woodstock nh,0,74,61,66,91,1600,42,0.61,0.04,5710000,"informational, transactional",,https://www.redfin.com/NH/WOODSTOCK/11-WELL-RD-03293/home/103439274,"https://www.trulia.com/sold/North_Woodstock,NH/",https://www.remax.com/homes-for-sale/nh/north-woodstock/city/3357220,https://www.compass.com/homes-for-sale/woodstock-nh-north-woodstock-nh/
