Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
st helens oregon,0,82,38,9900,45,0.72,0.01,30300000,informational,,https://www.zillow.com/saint-helens-or/,https://www.realtor.com/realestateandhomes-search/St.-Helens_OR
st ignace,0,90,60,9900,58,0.82,0.03,6080000,"informational, navigational",,https://www.zillow.com/saint-ignace-mi/,https://www.realtor.com/realestateandhomes-search/St.-Ignace_MI
st johns county,0,53,12,9900,82,1.70,0.01,98700000,"informational, navigational",,https://www.zillow.com/saint-johns-county-fl/,https://www.realtor.com/realestateandhomes-search/St.-Johns-County_FL
st marys ga,0,10,30,9900,66,0.45,0.03,12400000,informational,,https://www.zillow.com/saint-marys-ga/,https://www.realtor.com/realestateandhomes-search/St.-Marys_GA
st peters mo,0,53,35,9900,68,0.46,0.01,45700000,"informational, navigational",,https://www.zillow.com/saint-peters-mo/,https://www.realtor.com/realestateandhomes-search/St.-Peters_MO
st petersburg open,0,48,29,9900,54,0.00,0,172000000,informational,,https://www.zillow.com/saint-petersburg-fl/open-house/,https://www.realtor.com/realestateandhomes-search/St.-Petersburg_FL/show-open-house
st petes beach,0,82,28,9900,77,0.68,0.08,19700000,informational,,https://www.zillow.com/saint-pete-beach-fl/,https://www.realtor.com/realestateandhomes-search/St-Petersburg-Beach_FL
st simons island georgia,0,23,32,9900,63,0.62,0.07,7830000,informational,,https://www.zillow.com/saint-simons-island-ga/,https://www.realtor.com/realestateandhomes-search/Saint-Simons-Island_GA
stancer,0,31,16,9900,36,1.66,1,301000,informational,,https://www.zillow.com/homedetails/290-Stancer-Rd-Union-City-MI-49094/106253996_zpid/,https://www.realtor.com/realestateandhomes-detail/290-Stancer-Rd_Union-City_MI_49094_M48111-78554
stanley park,0,61,66,9900,72,0.77,0.07,250000000,commercial,,https://www.zillow.com/homedetails/4310-Stanley-Park-Converse-TX-78109/116186076_zpid/,https://www.realtor.com/realestateandhomes-search/Stanley-Park_McDonough_GA/overview
stanwood,0,46,44,9900,48,0.91,0.01,4920000,informational,,https://www.zillow.com/stanwood-wa/,https://www.realtor.com/realestateandhomes-search/Stanwood_WA
star island,0,76,15,9900,75,0.40,0.04,1530000000,"informational, navigational",,https://www.zillow.com/miami-beach-fl/star-island_att/,https://www.realtor.com/realestateandhomes-search/Star-Island_Miami-Beach_FL/overview
staten island ny,0,44,25,9900,79,0.90,0.01,110000000,"informational, transactional",,https://www.zillow.com/staten-island-new-york-ny/,https://www.realtor.com/realestateandhomes-search/Staten-Island_NY/overview
steamboat springs colorado,0,45,48,9900,79,0.95,0.08,8850000,informational,,https://www.zillow.com/steamboat-springs-co/,https://www.realtor.com/realestateandhomes-search/Steamboat-Springs_CO
sterling colorado,0,82,56,9900,60,0.32,0.02,42800000,"informational, navigational",,https://www.zillow.com/sterling-co/,https://www.realtor.com/realestateandhomes-search/Sterling_CO
steve craig,0,35,21,9900,42,0.40,0,135000000,"informational, transactional",,https://www.zillow.com/profile/Steve%20Craig,https://www.realtor.com/realestateagents/56cd43357e54f7010023dbf1
stillwater minnesota,0,43,33,9900,63,0.46,0.02,9390000,informational,,https://www.zillow.com/stillwater-mn/,https://www.realtor.com/realestateandhomes-search/Stillwater_MN
stockbridge ma,0,12,28,9900,53,0.68,0.04,4930000,informational,,https://www.zillow.com/stockbridge-ma/houses/,https://www.realtor.com/realestateandhomes-search/Stockbridge_MA
stone creek apartments,0,39,57,9900,43,1.25,0.03,36000000,commercial,,https://www.zillow.com/b/stone-creek-apartments-sedalia-mo-5dwvLN/,https://www.realtor.com/realestateandhomes-detail/503-Piccadilly-Sq_Cincinnati_OH_45255_M46584-53215
stone harbor,0,72,70,9900,54,0.52,0.02,114000000,informational,,https://www.zillow.com/stone-harbor-nj/,https://www.realtor.com/realestateandhomes-search/Stone-Harbor_NJ
stone harbor nj,0,12,34,9900,55,0.46,0.06,19200000,informational,,https://www.zillow.com/stone-harbor-nj/,https://www.realtor.com/realestateandhomes-search/Stone-Harbor_NJ
stone mountain nc,0,54,62,9900,38,1.10,0.01,67500000,"informational, transactional",,https://www.zillow.com/traphill-nc/stone-mountain-state-park_att/,https://www.realtor.com/realestateandhomes-search/Traphill_NC/park/Stone-Mountain-State-Park-00020021101915757675
stone mountain state park,0,60,65,9900,55,1.39,0,131000000,navigational,,https://www.zillow.com/traphill-nc/stone-mountain-state-park_att/,https://www.realtor.com/realestateandhomes-search/Traphill_NC/park/Stone-Mountain-State-Park-00020021101915757675
stone ridge apartments,0,47,68,9900,46,0.89,0.04,30000000,commercial,,https://www.zillow.com/b/stone-ridge-apartments-%26-townhomes-hagerstown-md-63H8cr/,https://www.realtor.com/realestateandhomes-detail/1318-Stone-Ridge-Rd_Waupaca_WI_54981_M76931-87316
stonebridge apartments,0,70,67,9900,45,0.73,0.04,7660000,commercial,,https://www.zillow.com/b/bell-stonebridge-woodbridge-va-5Zg5zx/,https://www.realtor.com/realestateandhomes-detail/100-Stonebench-Cir_Jeffersonville_IN_47130_M36844-94783
stonebrook apartments,0,45,48,9900,43,1.08,0.02,940000,commercial,,https://www.zillow.com/b/stonebrook-roanoke-va-5Xqx6w/,https://www.realtor.com/realestateandhomes-detail/1000-Stonebrook-Dr_Sanford_FL_32773_M67482-47228
stoughton ma,0,15,11,9900,67,0.41,0,7810000,"informational, navigational",,https://www.zillow.com/stoughton-ma/,https://www.realtor.com/realestateandhomes-search/Stoughton_MA
stow ohio,0,30,28,9900,50,0.50,0.01,6250000,"informational, navigational",,https://www.zillow.com/stow-oh/,https://www.realtor.com/realestateandhomes-search/Stow_OH
strongsville,0,82,35,9900,63,0.23,0,9820000,"informational, navigational",,https://www.zillow.com/strongsville-oh/,https://www.realtor.com/realestateandhomes-search/Strongsville_OH
strongsville ohio,0,76,15,9900,61,0.28,0.01,5180000,"informational, transactional",,https://www.zillow.com/strongsville-oh/,https://www.realtor.com/realestateandhomes-search/Strongsville_OH
stucco house,0,72,62,9900,50,2.26,0.13,40100000,informational,,https://www.zillow.com/houston-tx/stucco-exterior_att/,https://www.realtor.com/advice/home-improvement/upgrade-exterior-how-to-stucco-walls/
sturgis michigan,0,49,52,9900,41,0.44,0.01,3730000,"informational, transactional",,https://www.zillow.com/sturgis-mi/,https://www.realtor.com/realestateandhomes-search/Sturgis_MI
sturgis sd,0,59,18,9900,75,0.82,0.02,5140000,"informational, transactional",,https://www.zillow.com/sturgis-sd/,https://www.realtor.com/realestateandhomes-search/Sturgis_SD
suburban area,0,61,88,9900,67,0.00,0,500000000,informational,,https://www.zillow.com/research/urban-suburban-rural-values-rents-11714/,https://www.realtor.com/research/urban-vs-suburban-growth-report-september-2020/
suisun city,0,43,49,9900,57,0.73,0,3480000,"informational, navigational",,https://www.zillow.com/suisun-city-ca/,https://www.realtor.com/realestateandhomes-search/Suisun-City_CA/overview
summerville south carolina,0,5,9,9900,69,0.46,0.03,10500000,informational,,https://www.zillow.com/summerville-sc/,https://www.realtor.com/realestateandhomes-search/Summerville_SC
sumner wa,0,38,29,9900,58,0.49,0.01,8600000,"informational, navigational",,https://www.zillow.com/sumner-wa/,https://www.realtor.com/realestateandhomes-search/Sumner_WA
sun realty,0,65,33,9900,58,0.23,0.12,349000000,navigational,,https://www.zillow.com/boston-ma/,https://www.realtor.com/realestateagency/60c7a80515fdc10012ad0978
sun valley ca,0,81,15,9900,45,2.76,0,516000000,"informational, transactional",,https://www.zillow.com/sun-valley-los-angeles-ca/,https://www.realtor.com/realestateandhomes-search/Sun-Valley_CA/overview
sunset blvd,0,84,56,9900,73,0.56,0.01,69100000,"informational, transactional",,https://www.zillow.com/los-angeles-ca/sunset-boulevard_att/,https://www.realtor.com/realestateandhomes-detail/10250-W-Sunset-Blvd_Los-Angeles_CA_90077_M29491-43371
sunset cliffs san diego,0,51,39,9900,48,0.69,0.01,4090000,"informational, transactional",,https://www.zillow.com/sunset-cliffs-san-diego-ca/,https://www.realtor.com/realestateandhomes-search/Sunset-Cliffs_San-Diego_CA
superstition mountain,0,45,29,9900,62,1.58,0.01,7070000,"informational, transactional",,https://www.zillow.com/apache-junction-az/superstition-mountain_att/,https://www.realtor.com/realestateandhomes-search/Superstition-Mountain_Gold-Canyon_AZ
surfside beach south carolina,0,11,23,9900,61,0.77,0.16,4820000,informational,,https://www.zillow.com/surfside-beach-sc/,https://www.realtor.com/realestateandhomes-search/Surfside-Beach_SC
sutton place,0,52,57,9900,58,0.84,0.01,159000000,informational,,https://www.zillow.com/sutton-place-new-york-ny/,https://www.realtor.com/realestateandhomes-search/Sutton-Place_Manhattan_NY/overview
suzy miller,0,29,49,9900,32,0.00,0,8470000,informational,,https://www.zillow.com/profile/123goodhome,https://www.realtor.com/realestateagents/suzy-miller_staten-island_ny_3197477_692894253
swamp fox,0,96,44,9900,62,1.03,0.01,18900000,commercial,,https://www.zillow.com/homedetails/316-Swamp-Fox-Dr-Fort-Mill-SC-29715/11882411_zpid/,https://www.realtor.com/realestateandhomes-detail/2510-Swamp-Fox-Dr_Florence_SC_29506_M58675-82115
swansboro nc,0,15,14,9900,54,0.34,0.02,2690000,"informational, transactional",,https://www.zillow.com/swansboro-nc/,https://www.realtor.com/realestateandhomes-search/Swansboro_NC
swedesboro nj,0,31,10,9900,67,0.52,0.01,3020000,"informational, transactional",,https://www.zillow.com/swedesboro-nj/,https://www.realtor.com/realestateandhomes-search/Swedesboro_NJ
sweetwater texas,0,47,54,9900,51,0.59,0.01,7560000,"informational, transactional",,https://www.zillow.com/sweetwater-tx/,https://www.realtor.com/realestateandhomes-search/Sweetwater_TX
sweetwater tn,0,36,26,9900,47,0.39,0.01,4380000,informational,,https://www.zillow.com/sweetwater-tn/,https://www.realtor.com/realestateandhomes-search/Sweetwater_TN
sweetwater tx,0,73,50,9900,50,0.59,0.01,5590000,"informational, transactional",,https://www.zillow.com/sweetwater-tx/houses/,https://www.realtor.com/realestateandhomes-search/Sweetwater_TX/overview
sylmar ca,0,16,8,9900,50,0.33,0,6310000,"informational, transactional",,https://www.zillow.com/sylmar-los-angeles-ca/,https://www.realtor.com/realestateandhomes-search/Sylmar_CA
sylvan lake,0,78,75,9900,58,1.19,0.03,11300000,"informational, transactional",,https://www.zillow.com/sylvan-lake-ab/,https://www.realtor.com/realestateandhomes-search/Sylvan-Lake_Hopewell-Junction_NY
tabor hill,0,51,94,9900,54,0.68,0,7840000,informational,,https://www.zillow.com/homedetails/39-Tabor-Hill-Rd-Lincoln-MA-01773/57082616_zpid/,https://www.realtor.com/realestateandhomes-detail/2350-State-Route-10-27_Morris-Plains_NJ_07950_M91168-74637
tallahassee zip code,0,50,45,9900,36,0.22,0,0,informational,,https://www.zillow.com/tallahassee-fl/,https://www.realtor.com/realestateandhomes-search/32301/overview
tampa beach,0,63,48,9900,69,0.90,0.03,292000000,commercial,,https://www.zillow.com/tampa-fl/close-to-beaches_att/,https://www.realtor.com/realestateandhomes-search/Beach-Park_Tampa_FL
tanglewood park,0,94,66,9900,52,0.50,0,6900000,navigational,,https://www.zillow.com/homedetails/5364-Tanglewood-Park-Dr-Fremont-CA-94538/25040382_zpid/,https://www.realtor.com/realestateandhomes-search/Tanglewood-Park_Conover_NC
taunton ma,0,13,78,9900,67,0.80,0,10500000,"informational, navigational",,https://www.zillow.com/taunton-ma/,https://www.realtor.com/realestateandhomes-search/Taunton_MA/overview
taylor ford,0,70,25,9900,51,2.36,0.09,194000000,navigational,,https://www.zillow.com/homedetails/804-Taylor-Ford-Ln-Knoxville-TN-37920/2067042486_zpid/,https://www.realtor.com/realestateagents/6094385dd9223a0012c630f0
taylor michigan,0,13,31,9900,48,0.47,0,197000000,informational,,https://www.zillow.com/taylor-mi/,https://www.realtor.com/realestateandhomes-search/Taylor_MI
taylorsands,0,52,33,9900,42,0.00,0,31900000,informational,,https://www.zillow.com/homedetails/124-Taylor-Sands-St-Longview-WA-98632/67046060_zpid/,https://www.realtor.com/realestateandhomes-detail/113-Taylor-Sands-St_Longview_WA_98632_M17971-49789
teaneck nj,0,7,6,9900,68,0.30,0.01,7150000,"informational, navigational",,https://www.zillow.com/teaneck-nj/,https://www.realtor.com/realestateandhomes-search/Teaneck_NJ
telephone exchange,0,66,52,9900,63,2.88,0,526000000,"informational, transactional",,https://www.zillow.com/homedetails/35-Telephone-Exchange-Rd-Hickory-NC-28601/115913742_zpid/,https://www.realtor.com/realestateandhomes-detail/35-Telephone-Exchange-Rd_Hickory_NC_28601_M50286-69742
tenafly,0,34,96,9900,57,0.20,0,4170000,informational,,https://www.zillow.com/tenafly-nj/,https://www.realtor.com/realestateandhomes-search/Tenafly_NJ
tewksbury ma,0,9,88,9900,73,0.45,0.01,6310000,"informational, navigational",,https://www.zillow.com/tewksbury-ma/,https://www.realtor.com/realestateandhomes-search/Tewksbury_MA/overview
texarkana arkansas,0,60,39,9900,51,0.42,0.01,8020000,"informational, transactional",,https://www.zillow.com/texarkana-ar/,https://www.realtor.com/realestateandhomes-search/Texarkana_AR
texas city tx,0,74,81,9900,63,0.61,0.01,878000000,"informational, navigational",,https://www.zillow.com/texas-city-tx/,https://www.realtor.com/realestateandhomes-search/Texas-City_TX
texas houses for sale,0,1,2,9900,77,0.59,0.38,587000000,"informational, transactional",,https://www.zillow.com/tx/,https://www.realtor.com/realestateandhomes-search/Texas
texas real estate,0,4,3,9900,81,0.66,0.25,492000000,informational,,https://www.zillow.com/tx/,https://www.realtor.com/realestateandhomes-search/Texas
texas real estate license,0,81,86,9900,70,2.29,0.52,121000000,informational,,https://www.zillow.com/tx/,https://www.realtor.com/realestateandhomes-search/Texas
texoma craigslist,0,24,13,9900,29,0.00,0,55,navigational,,https://www.zillow.com/homedetails/2552-Texoma-Dr-Oklahoma-City-OK-73119/21905419_zpid/,https://www.realtor.com/realestateandhomes-detail/308-Texoma-Dr_Whitesboro_TX_76273_M78855-96301
the broadmoor colorado springs,0,68,79,9900,74,0.57,0.25,1510000,navigational,,https://www.zillow.com/b/the-broadmoor-west-residence-condominiums-colorado-springs-co-5YYSb7/,https://www.realtor.com/realestateandhomes-search/Broadmoor_Colorado-Springs_CO
the colony tx,0,48,35,9900,61,0.49,0.02,46600000,"informational, navigational",,https://www.zillow.com/the-colony-tx/,https://www.realtor.com/realestateandhomes-search/The-Colony_TX
the greenbrier resort,0,66,59,9900,86,0.30,0.03,3990000,navigational,,https://www.zillow.com/white-sulphur-springs-wv/greenbrier-resort_att/,https://www.realtor.com/realestateagency/56743e360fa417010072127d
the one house,0,69,26,9900,72,2.12,0,25270000000,informational,,https://www.zillow.com/,https://www.realtor.com/news/unique-homes/the-one-bel-air-megamansion-set-to-go-up-for-auction/
the westerly sun,0,60,59,9900,46,1.83,0,95,"informational, navigational",,https://www.zillow.com/westerly-ri/,https://www.realtor.com/realestateandhomes-search/Westerly_RI
thermopolis wy,0,90,31,9900,53,0.41,0.01,529000,"informational, transactional",,https://www.zillow.com/thermopolis-wy/,https://www.realtor.com/realestateandhomes-search/Thermopolis_WY
thermopolis wyoming,0,90,27,9900,54,0.41,0.01,774000,"informational, transactional",,https://www.zillow.com/thermopolis-wy/,https://www.realtor.com/realestateandhomes-search/Thermopolis_WY
thomaston ga,0,50,47,9900,45,0.48,0.01,3230000,informational,,https://www.zillow.com/thomaston-ga/land/,https://www.realtor.com/realestateandhomes-search/Thomaston_GA
thomasville nc,0,21,49,9900,62,0.49,0.01,7520000,"informational, navigational",,https://www.zillow.com/thomasville-nc/,https://www.realtor.com/realestateandhomes-search/Thomasville_NC
thousand oaks ca,0,5,6,9900,68,0.00,0,86600000,informational,,https://www.zillow.com/thousand-oaks-ca/,https://www.realtor.com/realestateandhomes-search/Thousand-Oaks_CA
thousand oaks california,0,5,7,9900,63,0.00,0,114000000,informational,,https://www.zillow.com/thousand-oaks-ca/,https://www.realtor.com/realestateandhomes-search/Thousand-Oaks_CA
thunder cloud,0,63,28,9900,52,1.14,0.01,125000000,navigational,,https://www.zillow.com/homedetails/618-Thunder-Cloud-Dr-Baytown-TX-77523/2067531153_zpid/,https://www.realtor.com/realestateandhomes-detail/5930-W-Thunder-Cloud-Dr_Queen-Creek_AZ_85142_M13683-44622
tidal cove,0,63,25,9900,50,1.03,0.09,8650000,navigational,,https://www.zillow.com/homedetails/15524-Tidal-Cove-Aly-Winter-Garden-FL-34787/124894682_zpid/,https://www.realtor.com/realestateandhomes-detail/8-Tidal-Cove-Way_Gloucester_MA_01930_M33833-23176
tidewater beach resort,0,34,22,9900,44,1.04,0.16,1570000,informational,,https://www.zillow.com/panama-city-beach-fl/tidewater-beach-resort_att/,https://www.realtor.com/realestateandhomes-search/Tidewater-Beach-Resort_Panama-City-Beach_FL/show-recently-sold
tigard,0,69,17,9900,66,0.68,0,9690000,"informational, navigational",,https://www.zillow.com/tigard-or/,https://www.realtor.com/realestateandhomes-search/Tigard_OR
tigard oregon,0,8,28,9900,72,0.54,0.01,8510000,informational,,https://www.zillow.com/tigard-or/,https://www.realtor.com/realestateandhomes-search/Tigard_OR
