Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
dorchester boston,0,0,0,0,64,4400,53,0.80,0,0,informational,,,,,https://www.sothebysrealty.com/eng/sales/dorchester-boston-ma-usa
dosier,0,0,0,53,0,4400,16,0.32,0.01,4360000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Sea-Coast-Advantage-11037c/Lisa-Overby-Dosier-7530191a,
double wide mobile home for sale,0,35,0,0,0,4400,70,0.51,0.79,251000000,transactional,,https://www.homes.com/lancaster-county-pa/mobile-homes-for-sale/,,,
doublewide trailers for sale,0,19,30,0,0,4400,71,0.48,0.21,2760000,transactional,,https://www.homes.com/san-diego-county-ca/mobile-homes-for-sale/,https://www.century21.com/real-estate/new-hampshire/LSNH/?pt=8,,
dover ma,0,0,0,59,54,4400,64,0.29,0,139000000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Dover-MA-2638c,https://www.sothebysrealty.com/eng/sales/dover-ma-usa
dover pa,0,88,0,67,0,4400,45,0.38,0.01,53700000,"informational, transactional",,https://www.homes.com/dover-pa/,,https://www.coldwellbanker.com/for-sale-homes/Dover-PA-2640c,
dowagiac mi,0,0,0,96,0,4400,47,0.58,0.02,1870000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Dowagiac-MI-12778c,
downtown palo alto,0,67,0,0,0,4400,35,2.41,0,8610000,commercial,,https://www.homes.com/palo-alto-ca/downtown-palo-alto-neighborhood/,,,
downtown scottsdale,0,51,0,0,0,4400,66,0.90,0.01,22100000,"informational, transactional",,https://www.homes.com/scottsdale-az/downtown-scottsdale-neighborhood/homes-for-rent/,,,
dream homes,0,0,75,0,10,4400,51,1.11,0.05,370000000,"commercial, informational",,,https://www.century21.com/real-estate-office/profile/dream-home-10019003,,https://www.sothebysrealty.com/eng/sales/int
dresser tv stand,0,41,0,0,0,4400,45,0.70,1,16800000,informational,,https://www.homes.com/blog/2014/05/repurpose-a-dresser-into-a-tv-stand/,,,
driftwood texas,0,0,0,0,24,4400,48,0.53,0.02,6590000,informational,,,,,https://www.sothebysrealty.com/eng/sales/driftwood-tx-usa
driggs id,0,0,0,83,28,4400,56,1.80,0.01,1340000,informational,,,,https://www.coldwellbanker.com/coldwell-banker-mountain-properties-5997c/driggs-office-1090087d,https://www.sothebysrealty.com/eng/sales/driggs-id-usa
du bois pa,0,0,0,88,0,4400,45,0.47,0.01,88400000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/DuBois-PA-99115c,
dudley high school,0,67,0,0,0,4400,46,0.00,0,48400000,"informational, navigational",,https://www.homes.com/greensboro-nc/homes-for-sale/dudley-high-school-school-zone/id-370192000768/,,,
dully,0,0,0,0,44,4400,44,0.00,0,6220000,informational,,,,,https://www.sothebysrealty.com/eng/sales/dully-vd-che
duplex near me,0,9,19,0,0,4400,60,0.62,0.19,140000000,transactional,,https://www.homes.com/multi-family-homes-for-sale/,https://www.century21.com/real-estate/milwaukee-wi/LCWIMILWAUKEE/?pt=3&s=20,,
duplex to rent near me,0,8,0,0,0,4400,77,0.55,0.25,56,"informational, transactional",,https://www.homes.com/houses-for-rent/,,,
dupont washington,0,0,0,97,0,4400,46,0.55,0.01,45300000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Dupont-WA-2700c,
durham apartments,0,89,0,0,0,4400,71,1.31,0.31,37900000,commercial,,https://www.homes.com/durham-nc/apartments-for-rent/,,,
duvall wa,0,0,92,59,0,4400,47,0.20,0.01,4430000,informational,,,https://www.century21.com/real-estate/duvall-wa/LCWADUVALL/,https://www.coldwellbanker.com/for-sale-homes/Duvall-WA-2721c,
e-tides,0,39,0,0,0,4400,43,0.00,0,67100000,"informational, transactional",,https://www.homes.com/property/8637-e-tides-dr-nags-head-nc-27959/id-400014560047/,,,
eagle creek apartments,0,0,58,0,0,4400,43,1.66,0.09,19100000,commercial,,,https://www.century21.com/real-estate/eagle-creek-in/LCINEAGLECREEK/?pt=2,,
eagle point oregon,0,0,83,0,0,4400,50,0.22,0.03,28500000,"informational, transactional",,,https://www.century21.com/real-estate/eagle-point-or/LCOREAGLEPOINT/,,
eaglewood golf course,0,0,0,0,40,4400,51,1.09,0,173000,navigational,,,,,https://www.sothebysrealty.com/eng/article/eaglewood-golf-course
east hampton ny,0,97,0,0,25,4400,61,0.89,0.02,55900000,informational,,https://www.homes.com/east-hampton-ny/,,,https://www.sothebysrealty.com/eng/sales/east-hampton-ny-usa
east haven,0,0,0,85,0,4400,51,0.00,0,563000000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/East-Haven-CT-12920c,
east paulding high school,0,0,65,0,0,4400,44,0.00,0,1790000,"informational, transactional",,,https://www.century21.com/schools/30157-dallas-ga-schools/east-paulding-high-school/O03394941-LZ30157,,
east river high school,0,38,0,0,0,4400,43,0.00,0,577000000,navigational,,https://www.homes.com/orlando-fl/east-river-high-school/wrjgj8rpvbhv4/,,,
east troy wi,0,0,0,65,0,4400,55,0.68,0.01,12500000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/East-Troy-WI-12934c,
eastham,0,0,0,69,0,4400,52,0.98,0,12300000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Eastham-MA-2826c,
easthampton ma,0,0,0,62,0,4400,59,1.21,0.01,6000000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Easthampton-MA-23259c,
easton ct,0,0,0,15,0,4400,60,0.19,0.01,21700000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Easton-CT-23321c,
easton md to new haven ct,0,69,0,0,0,4400,21,0.00,0,6020000,informational,,https://www.homes.com/easton-md/mobile-homes-for-sale/,,,
eastridge apartments,0,0,51,0,0,4400,44,0.72,0.05,2210000,commercial,,,https://www.century21.com/real-estate/eastridge-denver-aurora-lakewood-co/LR80130EASTRIDGE/?pt=7,,
easttroy,0,0,0,83,0,4400,52,1.80,0,114000000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/East-Troy-WI-12934c,
eastwood high school,0,69,0,0,0,4400,37,0.00,0,18800000,commercial,,https://www.homes.com/el-paso-tx/homes-for-sale/eastwood-high-school-school-zone/id-484668005315/,,,
eatonton,0,0,91,92,0,4400,59,0.88,0,2800000,informational,,,https://www.century21.com/real-estate/eatonton-ga/LCGAEATONTON/,https://www.coldwellbanker.com/for-sale-homes/Eatonton-GA-2839c,
eddyville ky,0,63,0,0,0,4400,45,0.40,0.01,1820000,"informational, transactional",,https://www.homes.com/eddyville-ky/,,,
eden north carolina,0,0,84,0,0,4400,47,0.52,0.01,25000000,informational,,,https://www.century21.com/real-estate/eden-nc/LCNCEDEN/,,
edgefield sc,0,90,0,0,0,4400,49,0.32,0.01,2690000,"informational, transactional",,https://www.homes.com/edgefield-sc/,,,
edgewater new jersey,0,0,0,0,60,4400,52,0.25,0.01,9710000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/edgewater-nj-usa
edgewood nm,0,0,0,69,0,4400,53,0.32,0.01,5410000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Edgewood-NM-2870c,
edison lofts,0,0,0,59,0,4400,38,0.81,0.04,1410000,commercial,,,,https://www.coldwellbanker.com/Coldwell-Banker-Brown-Realtors-7085c/Dana-Ficker-476503a/blog/community-8/edison-avenue-lofts-granite-city-il-24770,
edward r murrow high school,0,61,0,0,0,4400,50,0.00,0,656000,navigational,,https://www.homes.com/brooklyn-ny/homes-for-sale/edward-r-murrow-high-school-school-zone/id-360015201943/,,,
efficiency for rent near me,0,22,0,0,0,4400,79,0.82,0.33,54,"informational, transactional",,https://www.homes.com/homes-for-rent/,,,
effingham county,0,81,0,0,0,4400,67,0.00,0.01,6130000,navigational,,https://www.homes.com/effingham-county-ga/,,,
effingham county schools,0,0,0,17,0,4400,52,0.00,0,1270000,navigational,,,,"https://www.coldwellbanker.com/schools/district/11300064/Springfield,GA/Effingham-County-School-District",
eileen williams,0,0,0,4,0,4400,24,0.00,0,14800000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Wallace-10743c/Eileen-Williams-7559463a,
eisenhower park golf,0,0,0,0,67,4400,52,2.62,0,3140000,navigational,,,,,https://www.sothebysrealty.com/eng/article/eisenhower-park-golf-courses-red-course
el dorado hills ca,0,64,0,0,92,4400,69,0.44,0.01,11800000,informational,,https://www.homes.com/el-dorado-hills-ca/,,,https://www.sothebysrealty.com/eng/sales/el-dorado-hills-ca-usa
elberton,0,0,87,96,0,4400,60,0.00,0,3350000,informational,,,https://www.century21.com/real-estate/elberton-ga/LCGAELBERTON/,https://www.coldwellbanker.com/for-sale-homes/Elberton-GA-13021c,
elburn il,0,94,0,0,0,4400,56,0.00,0,0,"informational, navigational",,https://www.homes.com/elburn-il/,,,
eldoark classifieds,0,46,0,0,0,4400,35,0.00,0.02,60,navigational,,https://www.homes.com/el-dorado-ar/,,,
eldon mo,0,0,0,95,0,4400,50,0.37,0.01,2710000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Eldon-MO-13025c,
elfin forest,0,0,86,0,0,4400,40,0.00,0,2560000,"informational, transactional",,,https://www.century21.com/real-estate/elfin-forest-ca/LCCAELFINFOREST/?pt=1,,
elida middle school,0,64,0,0,0,4400,34,0.00,0,1730000,navigational,,https://www.homes.com/property/6764-elida-rd-lima-oh/n1kv1j6epzq1v/,,,
elizabeth co,0,64,0,39,0,4400,42,0.31,0.02,1560000000,informational,,https://www.homes.com/elizabeth-co/,,https://www.coldwellbanker.com/for-sale-homes/Elizabeth-CO-2926c,
elizabeth foster,0,0,0,44,0,4400,43,0.00,0,109000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Caine-10985c/Elizabeth-Foster-Clarke-7587975a,
elizabeth proctor,0,0,0,0,47,4400,33,0.00,0,8600000,informational,,,,,https://www.sothebysrealty.com/monument/eng/associate/522-a-df181011125510830735/elizabeth-proctor
elk rapids,0,0,0,67,0,4400,49,0.73,0.01,12300000,informational,,,,"https://www.coldwellbanker.com/coldwell-banker-schmidt,-realtors-8377c/elk-rapids-office-254173d",
elkins park pa,0,45,0,64,0,4400,51,0.22,0.01,5200000,informational,,https://www.homes.com/elkins-park-pa/,,https://www.coldwellbanker.com/for-sale-homes/Elkins-Park-PA-2935c,
ellabell ga,0,39,54,28,0,4400,35,0.37,0.01,1640000,informational,,https://www.homes.com/ellabell-ga/,https://www.century21.com/real-estate/ellabell-ga/LCGAELLABELL/,https://www.coldwellbanker.com/for-sale-homes/Ellabell-GA-2942c,
ellensburg restaurants,0,99,0,0,0,4400,35,2.01,0,477000,commercial,,https://www.homes.com/ellensburg-wa/,,,
ellenville,0,0,64,0,0,4400,50,0.86,0,2460000,informational,,,https://www.century21.com/real-estate/ellenville-ny/LCNYELLENVILLE/,,
ellicotville ny,0,77,19,0,0,4400,67,0.68,0.03,1150000,"informational, navigational",,https://www.homes.com/ellicottville-ny/,https://www.century21.com/real-estate/ellicottville-ny/LCNYELLICOTTVILLE/,,
ellington ct,0,0,0,57,0,4400,62,0.44,0.01,6030000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Ellington-CT-22836c,
elma wa,0,0,0,75,0,4400,44,0.80,0.02,3940000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Elma-WA-13112c,
elmhurst ny,0,90,32,0,0,4400,49,1.12,0.01,16400000,"informational, transactional",,https://www.homes.com/elmhurst-ny/,https://www.century21.com/real-estate/elmhurst-ny/LCNYELMHURST/,,
emerson apartments,0,0,80,0,0,4400,41,0.88,0.05,7190000,commercial,,,https://www.century21.com/real-estate/emerson-ga/LCGAEMERSON/?pt=7,,
emerson ga,0,78,0,0,0,4400,41,0.54,0.01,22600000,informational,,https://www.homes.com/emerson-ga/,,,
emily lind,0,0,43,0,0,4400,52,0.00,0,8320000,informational,,,https://www.century21.com/real-estate-agent/profile/emily-lind-P25356359,,
emory texas,0,0,85,78,0,4400,48,0.17,0.02,24300000,informational,,,https://www.century21.com/real-estate/emory-tx/LCTXEMORY/,https://www.coldwellbanker.com/for-sale-homes/Emory-TX-13149c,
empire michigan,0,0,0,92,0,4400,31,0.45,0.02,89500000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Empire-MI-70175c,
england london,0,0,0,0,43,4400,95,1.05,0.01,3980000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/london-en-gbr
englewood cliffs,0,0,0,0,42,4400,69,0.22,0,57700000,"informational, navigational",,,,,https://www.sothebysrealty.com/eng/sales/englewood-cliffs-nj-usa
englishtown,0,88,51,0,84,4400,50,0.67,0,6350000,informational,,https://www.homes.com/englishtown-nj/,https://www.century21.com/real-estate/englishtown-nj/LCNJENGLISHTOWN/,,https://www.sothebysrealty.com/heritagehousesir/eng/sales/englishtown-nj-usa
enochs high school,0,57,0,0,0,4400,50,0.00,0,1650000,navigational,,https://www.homes.com/modesto-ca/homes-for-sale/james-c-enochs-high-school-school-zone/id-062515011812/,,,
ephraim utah,0,0,0,27,0,4400,41,0.57,0.02,1970000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Ephraim-UT-13181c,
equal housing opportunity logo,0,84,0,0,0,4400,43,2.81,0,236000000,"commercial, informational",,https://www.homes.com/about/eoh/,,,
eric holland,0,0,0,58,0,4400,27,1.26,0.01,50100000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Harris-McHaney-%26-Faucette--3531c/Eric-Holland-220366a,
erica lynn,0,0,0,74,0,4400,26,0.76,0,25800000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12607c/Erica-Lynn-Patchen-7469497a,
erie co,0,79,0,0,0,4400,84,0.33,0.01,92800000,"informational, navigational",,https://www.homes.com/erie-co/,,,
erie county real property,0,38,0,77,0,4400,66,0.67,0,15000000,navigational,,https://www.homes.com/erie-county-ny/,,https://www.coldwellbanker.com/,
erin barry,0,86,0,0,0,4400,23,0.00,0,16400000,"commercial, informational",,https://www.homes.com/real-estate-agents/erin-barry/id-26528114/,,,
erin tn,0,68,76,71,0,4400,40,0.00,0.01,14700000,informational,,https://www.homes.com/erin-tn/,https://www.century21.com/real-estate/erin-tn/LCTNERIN/,https://www.coldwellbanker.com/for-sale-homes/Erin-TN-13192c,
ernesto's nyc,0,0,80,0,0,4400,49,0.00,0,15000000,navigational,,,https://www.century21.com/real-estate-agent/profile/ernesto-desieno-P80079019,,
essex md,0,0,0,79,0,4400,43,0.27,0,35800000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Essex-MD-3028c,
etna ohio,0,0,0,96,0,4400,26,0.00,0,2740000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Etna-OH-13218c,
eufaula lake,0,92,0,0,0,4400,62,0.50,0.03,4260000,"informational, transactional",,https://www.homes.com/eufaula-ok/,,,
evart mi,0,97,0,46,0,4400,35,0.35,0.01,910000,"informational, transactional",,https://www.homes.com/evart-mi/,,https://www.coldwellbanker.com/for-sale-homes/Evart-MI-13254c,
evart michigan,0,0,0,73,0,4400,42,0.35,0.01,1070000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Evart-MI-13254c,
evernest,0,92,0,0,0,4400,55,1.61,0.01,95,navigational,,https://www.homes.com/aurora-co/townhouses-for-rent/,,,
everson wa,0,0,0,34,0,4400,30,0.00,0,1780000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Everson-WA-3066c,
exeter ca,0,0,74,0,0,4400,45,0.56,0.01,39700000,informational,,,https://www.century21.com/real-estate/exeter-ca/LCCAEXETER/,,
exeter new hampshire,0,0,0,91,0,4400,65,0.45,0.01,13800000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Exeter-NH-13273c,
facebook marketplace rentals,0,54,0,0,0,4400,59,1.64,0.07,81,"navigational, transactional",,https://www.homes.com/kansas-city-mo/64118/homes-for-rent/,,,
fair credit billing act,0,0,36,0,0,4400,61,1.33,0.04,15200000,informational,,,https://www.century21.com/glossary/definition/fair-credit-billing-act,,
fair oaks ca,0,89,0,87,0,4400,50,0.54,0.01,33100000,"informational, transactional",,https://www.homes.com/fair-oaks-ca/,,https://www.coldwellbanker.com/for-sale-homes/Fair-Oaks-CA-3082c,
fairfax apartments,0,0,66,0,0,4400,60,1.21,0.19,13400000,"navigational, transactional",,,https://www.century21.com/real-estate/fairfax-vt/LCVTFAIRFAX/?pt=7,,
fairfax ca,0,0,0,39,64,4400,43,0.20,0.01,56200000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Fairfax-CA-3088c,https://www.sothebysrealty.com/eng/sales/fairfax-ca-usa
fairfield glade tn,0,95,47,0,0,4400,54,0.50,0.17,1270000,"informational, transactional",,https://www.homes.com/fairfield-glade-tn/,https://www.century21.com/real-estate/fairfield-glade-tn/LCTNFAIRFIELDGLADE/,,
fairfield ia,0,92,54,0,0,4400,62,0.46,0.01,13400000,"informational, navigational",,https://www.homes.com/fairfield-ia/,https://www.century21.com/real-estate/fairfield-ia/LCIAFAIRFIELD/,,
fairview heights il,0,0,0,99,0,4400,63,0.51,0.01,7340000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Fairview-Heights-IL-13320c,
fairview texas,0,0,0,92,0,4400,63,0.31,0.01,15900000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Fairview-TX-3109c,
fancy gap va,0,64,0,0,0,4400,42,0.60,0.02,7830000,informational,,https://www.homes.com/fancy-gap-va/,,,
far north dallas,0,0,0,0,23,4400,44,0.46,0,220000000,informational,,,,,https://www.sothebysrealty.com/eng/sales/far-north-dallas-dallas-tx-usa
farm land for sale near me,0,0,0,0,36,4400,69,0.32,0.43,96,transactional,,,,,https://www.sothebysrealty.com/eng/sales/int/farm-ranch-lstyle
farmers branch texas,0,80,0,0,0,4400,58,0.38,0.01,18800000,"informational, navigational",,https://www.homes.com/farmers-branch-tx/,,,
farmington ny,0,0,0,70,0,4400,40,0.55,0.01,23100000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Farmington-NY-3150c,
fayette county pa,0,40,0,0,0,4400,50,0.00,0,10800000,"informational, navigational",,https://www.homes.com/fayette-county-pa/,,,
fayette property,0,0,0,79,0,4400,69,0.28,0,10500000,"navigational, transactional",,,,"https://www.coldwellbanker.com/real-estate-agents/South-Fayette,PA",
fazzios,0,0,0,76,0,4400,50,0.87,0.02,8980000,navigational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Lakeview-Realtors-7605c/LYNN-FAZZIO-328533a,
fearrington village,0,0,66,0,0,4400,54,0.56,0.03,267000,"informational, navigational",,,https://www.century21.com/real-estate/fearrington-village-nc/LCNCFEARRINGTONVILLAGE/?pt=2,,
fee simple estate,0,0,42,0,0,4400,65,1.19,0,187000000,informational,,,https://www.century21.com/glossary/definition/fee-simple-defeasible,,
felicia johnson,0,0,0,8,0,4400,33,0.50,0.01,15600000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Premiere-Realtors-2869c/Felicia-Johnson-7521061a,
feng shui living room,0,0,0,57,0,4400,55,0.30,0.11,12900000,informational,,,,https://blog.coldwellbanker.com/easy-tips-for-a-feng-shui-living-room-in-dfw/,
fennville mi,0,49,23,39,0,4400,52,0.88,0.03,1180000,"informational, transactional",,https://www.homes.com/fennville-mi/,https://www.century21.com/real-estate/fennville-mi/LCMIFENNVILLE/,https://www.coldwellbanker.com/for-sale-homes/Fennville-MI-13379c,
ferguson mo,0,0,69,0,0,4400,63,0.00,0,387000000,informational,,,https://www.century21.com/real-estate/ferguson-mo/LCMOFERGUSON/,,
fernando carrillo,0,71,0,0,0,4400,33,8.68,0,12900000,"informational, transactional",,https://www.homes.com/real-estate-agents/fernando-carrillo/id-21307165/,,,
ferndale washington,0,0,0,96,0,4400,52,0.24,0.02,6090000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Ferndale-WA-3186c,
ferris tx,0,85,0,0,0,4400,56,0.63,0.01,6720000,"informational, navigational",,https://www.homes.com/ferris-tx/,,,
