Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
albrightsville pa homes for sale,0,6,8,23,17,720,35,0.20,0.29,59,"informational, transactional",,https://www.homes.com/albrightsville-pa/,https://www.century21.com/real-estate/albrightsville-pa/LCPAALBRIGHTSVILLE/,https://www.coldwellbanker.com/for-sale-homes/Albrightsville-PA-10110c,https://www.sothebysrealty.com/eng/sales/albrightsville-pa-usa
alexandria homes for sale,0,9,10,16,18,720,55,0.67,0.32,91,"informational, transactional",,https://www.homes.com/alexandria-va/,https://www.century21.com/real-estate/alexandria-va/LCVAALEXANDRIA/,https://www.coldwellbanker.com/for-sale-homes/Alexandria-VA-558c,https://www.sothebysrealty.com/eng/sales/alexandria-va-usa
alfaya woods,0,74,56,50,39,720,39,0.79,0.01,957000,"informational, transactional",,https://www.homes.com/property/407-alafaya-woods-blvd-oviedo-fl-32765/id-200013016139/,https://www.century21.com/real-estate/alafaya-woods-orlando-kissimmee-sanford-fl/LR32765ALAFAYAWOODS/,https://www.coldwellbanker.com/for-sale-homes/Alafaya-Woods-Oviedo-FL-148006n,https://www.sothebysrealty.com/eng/sales/alafaya-woods-oviedo-fl-usa
alpharetta ga houses for sale,0,7,8,16,25,720,58,0.54,0.34,90,"informational, transactional",,https://www.homes.com/alpharetta-ga/,https://www.century21.com/real-estate/alpharetta-ga/LCGAALPHARETTA/,https://www.coldwellbanker.com/for-sale-homes/Alpharetta-GA-589c,https://www.sothebysrealty.com/eng/sales/alpharetta-ga-usa
alpharetta houses for sale,0,7,10,18,24,720,65,0.52,0.42,4770000,"informational, transactional",,https://www.homes.com/alpharetta-ga/,https://www.century21.com/real-estate/alpharetta-ga/LCGAALPHARETTA/,https://www.coldwellbanker.com/for-sale-homes/Alpharetta-GA-589c,https://www.sothebysrealty.com/eng/sales/alpharetta-ga-usa
alpine homes for sale,0,10,12,14,13,720,56,0.35,0.31,14500000,"informational, transactional",,https://www.homes.com/alpine-ca/homes-for-sale/,https://www.century21.com/real-estate/alpine-ca/LCCAALPINE/,https://www.coldwellbanker.com/for-sale-homes/Alpine-CA-590c,https://www.sothebysrealty.com/eng/sales/alpine-nj-usa
alta real estate,0,68,10,55,25,720,58,2.04,0.02,59300000,informational,,https://www.homes.com/alta-ia/,https://www.century21.com/real-estate/alta-wy/LCWYALTA/,https://www.coldwellbanker.com/for-sale-homes/Terra-Alta-WV-19742c,https://www.sothebysrealty.com/eng/sales/alta-wy-usa
alto realty,0,71,18,48,25,720,32,3.02,0.03,7540000,navigational,,https://www.homes.com/real-estate-agents/alto-ga/,https://www.century21.com/real-estate/alto-mi/LCMIALTO/,https://www.coldwellbanker.com/for-sale-homes/Alto-MI-21093c,https://www.sothebysrealty.com/eng/sales/alto-ga-usa
amherst houses for sale,0,14,9,16,27,720,54,0.31,0.23,9100000,"informational, transactional",,https://www.homes.com/amherst-ny/,https://www.century21.com/real-estate/amherst-ny/LCNYAMHERST/,https://www.coldwellbanker.com/for-sale-homes/Amherst-MA-23505c,https://www.sothebysrealty.com/eng/sales/amherst-ma-usa
amsterdam homes for sale,0,19,15,21,3,720,67,0.24,0.04,16000000,transactional,,https://www.homes.com/amsterdam-ny/,https://www.century21.com/real-estate/amsterdam-ny/LCNYAMSTERDAM/,https://www.coldwellbanker.com/for-sale-homes/Amsterdam-NY-636c,https://www.sothebysrealty.com/eng/sales/amsterdam-nh-nld
amsterdam houses for sale,0,23,17,20,4,720,66,0.23,0.05,18100000,transactional,,https://www.homes.com/amsterdam-oh/homes-for-sale/,https://www.century21.com/real-estate/amsterdam-ny/LCNYAMSTERDAM/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Amsterdam-NY-636c,https://www.sothebysrealty.com/eng/sales/amsterdam-nh-nld
anaheim hills home sales,0,21,9,11,13,720,50,0.44,0.35,17600000,informational,,https://www.homes.com/anaheim-ca/,https://www.century21.com/real-estate/anaheim-hills-ca/LCCAANAHEIMHILLS/,https://www.coldwellbanker.com/for-sale-homes/Anaheim-Hills-CA-641c,https://www.sothebysrealty.com/eng/sales/anaheim-hills-anaheim-ca-usa
ancram,0,92,38,71,27,720,35,0.00,0,636000,"informational, transactional",,https://www.homes.com/ancram-ny/,https://www.century21.com/real-estate/ancram-ny/LCNYANCRAM/,https://www.coldwellbanker.com/for-sale-homes/Ancram-NY-642c,https://www.sothebysrealty.com/eng/sales/ancram-ny-usa
ancramdale ny,0,45,15,87,90,720,33,0.00,0.01,2060000,informational,,https://www.homes.com/ancramdale-ny/,https://www.century21.com/real-estate/ancramdale-ny/LCNYANCRAMDALE/,https://www.coldwellbanker.com/for-sale-homes/Ancramdale-NY-71727c,https://www.sothebysrealty.com/eng/sales/ancram-ny-usa
andover homes for sale,0,22,12,11,33,720,48,0.27,0.3,9350000,"informational, transactional",,https://www.homes.com/andover-mn/,https://www.century21.com/real-estate/andover-ma/LCMAANDOVER/,https://www.coldwellbanker.com/for-sale-homes/Andover-MA-650c,https://www.sothebysrealty.com/eng/sales/north-andover-ma-usa
andover vt,0,64,45,28,54,720,30,0.00,0.03,3000000,informational,,https://www.homes.com/andover-vt/,https://www.century21.com/real-estate/andover-vt/LCVTANDOVER/,https://www.coldwellbanker.com/for-sale-homes/Andover-VT-51828c,https://www.sothebysrealty.com/eng/sales/andover-vt-usa
annapolis houses for sale,0,10,11,15,13,720,67,0.50,0.43,93,"informational, transactional",,https://www.homes.com/annapolis-md/,https://www.century21.com/real-estate/annapolis-md/LCMDANNAPOLIS/,https://www.coldwellbanker.com/for-sale-homes/Annapolis-MD-662c,https://www.sothebysrealty.com/eng/sales/annapolis-md-usa
apartments for sale in dallas,0,13,11,35,23,720,56,0.57,0.48,77,"informational, transactional",,https://www.homes.com/dallas-tx/condos-for-sale/,https://www.century21.com/real-estate/dallas-tx/LCTXDALLAS/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Dallas-TX-2419c,https://www.sothebysrealty.com/eng/sales/dallas-tx-usa
apartments for sale in michigan,0,13,8,42,21,720,45,0.31,0.47,25700000,"informational, transactional",,https://www.homes.com/michigan/condos-for-sale/,https://www.century21.com/real-estate/michigan/LSMI/?pt=7,https://www.coldwellbanker.com/for-sale-homes/Michigan-City-IN-16475c,https://www.sothebysrealty.com/eng/sales/mi-usa
apartments for sale los angeles,0,9,7,25,18,720,55,0.64,0.41,94,"informational, transactional",,https://www.homes.com/los-angeles-ca/condos-for-sale/,https://www.century21.com/real-estate/los-angeles-ca/LCCALOSANGELES/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Los-Angeles-CA-5204c,https://www.sothebysrealty.com/eng/sales/los-angeles-ca-usa
apartments for sale manhattan,0,49,9,24,13,720,67,1.16,0.38,99,"informational, transactional",,https://www.homes.com/new-york-ny/,https://www.century21.com/real-estate/manhattan-ny/LCNYMANHATTAN/?pt=7,https://www.coldwellbanker.com/for-sale-homes/Manhattan-NY-154583c/propertytype_CONDO,https://www.sothebysrealty.com/eng/sales/new-york-ny-usa
apex homes for sale,0,8,10,11,18,720,58,0.81,0.41,12800000,"informational, transactional",,https://www.homes.com/apex-nc/,https://www.century21.com/real-estate/apex-nc/LCNCAPEX/,https://www.coldwellbanker.com/for-sale-homes/Apex-NC-678c,https://www.sothebysrealty.com/eng/sales/apex-nc-usa
apple valley houses for sale,0,12,10,15,23,720,62,0.31,0.36,93,"informational, transactional",,https://www.homes.com/apple-valley-ca/,https://www.century21.com/real-estate/apple-valley-ca/LCCAAPPLEVALLEY/,https://www.coldwellbanker.com/for-sale-homes/Apple-Valley-MN-684c,https://www.sothebysrealty.com/eng/sales/apple-valley-ca-usa
arcadia ok,0,52,62,99,49,720,39,0.00,0.01,22400000,"informational, transactional",,https://www.homes.com/arcadia-ok/,https://www.century21.com/real-estate/arcadia-ok/LCOKARCADIA/,https://www.coldwellbanker.com/for-sale-homes/Arcadia-OK-62642c,https://www.sothebysrealty.com/eng/sales/arcadia-ok-usa
arizona property for sale,0,16,10,79,12,720,76,0.52,0.47,70500000,"informational, transactional",,https://www.homes.com/arizona/,https://www.century21.com/real-estate/arizona/LSAZ/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/az-usa
arkansas house for sale,0,5,6,33,21,720,72,0.43,0.34,68600000,"informational, transactional",,https://www.homes.com/arkansas/,https://www.century21.com/property-search-map-Arkansas-SAR,https://www.coldwellbanker.com/for-sale-homes/Jonesboro-AR-15082c,https://www.sothebysrealty.com/eng/sales/ar-usa
arlington wa homes for sale,0,8,16,7,15,720,50,0.74,0.38,8650000,"informational, transactional",,https://www.homes.com/arlington-wa/,https://www.century21.com/real-estate/arlington-wa/LCWAARLINGTON/,https://www.coldwellbanker.com/for-sale-homes/Arlington-WA-724c,https://www.sothebysrealty.com/eng/sales/arlington-wa-usa
arnold ca real estate,0,10,5,8,22,720,55,0.46,0.28,12500000,commercial,,https://www.homes.com/arnold-ca/,https://www.century21.com/real-estate/arnold-ca/LCCAARNOLD/,https://www.coldwellbanker.com/for-sale-homes/Arnold-CA-10373c,https://www.sothebysrealty.com/eng/sales/arnold-ca-usa
asheville north carolina homes for sale,0,10,15,72,16,720,62,0.29,0.37,4250000,"informational, transactional",,https://www.homes.com/asheville-nc/,https://www.century21.com/real-estate/asheville-nc/LCNCASHEVILLE/,https://www.coldwellbanker.com/for-sale-homes/Asheville-NC-10393c,https://www.sothebysrealty.com/eng/sales/asheville-nc-usa
astoria homes for sale,0,11,15,12,18,720,57,0.40,0.32,8080000,transactional,,https://www.homes.com/astoria-or/,https://www.century21.com/real-estate/astoria-or/LCORASTORIA/,https://www.coldwellbanker.com/for-sale-homes/Astoria-OR-10423c,https://www.sothebysrealty.com/eng/sales/astoria-ny-usa
astoria houses for sale,0,13,17,15,18,720,57,0.77,0.39,8490000,transactional,,https://www.homes.com/astoria-or/,https://www.century21.com/real-estate/astoria-or/LCORASTORIA/,https://www.coldwellbanker.com/for-sale-homes/Astoria-OR-10423c,https://www.sothebysrealty.com/eng/sales/astoria-ny-usa
at home kissimmee,0,71,41,79,92,720,31,1.57,0.13,32400000,"informational, transactional",,https://www.homes.com/kissimmee-fl/,https://www.century21.com/real-estate/kissimmee-fl/LCFLKISSIMMEE/,https://www.coldwellbanker.com/for-sale-homes/Kissimmee-FL-4659c,https://www.sothebysrealty.com/eng/sales/kissimmee-fl-usa
atlanta georgia houses,0,7,10,68,13,720,83,1.12,0.31,29700000,informational,,https://www.homes.com/atlanta-ga/,https://www.century21.com/real-estate/atlanta-ga/LCGAATLANTA/,https://www.coldwellbanker.com/for-sale-homes/Atlanta-GA-776c,https://www.sothebysrealty.com/eng/sales/atlanta-ga-usa
atlantic city condos for sale,0,7,5,19,15,720,42,0.20,0.44,83,"informational, transactional",,https://www.homes.com/atlantic-city-nj/08401/condos-for-sale/,https://www.century21.com/real-estate/atlantic-city-nj/LCNJATLANTICCITY/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Atlantic-City-NJ-10451c/propertytype_CONDO,https://www.sothebysrealty.com/soleilsir/eng/sales/atlantic-city-nj-usa
attleboro houses for sale,0,10,8,11,14,720,50,0.23,0.34,82,"informational, transactional",,https://www.homes.com/attleboro-ma/,https://www.century21.com/real-estate/attleboro-ma/LCMAATTLEBORO/,https://www.coldwellbanker.com/for-sale-homes/Attleboro-MA-784c,https://www.sothebysrealty.com/eng/sales/attleboro-ma-usa
austin house for sale,0,6,10,44,14,720,70,0.99,0.43,200000000,"informational, transactional",,https://www.homes.com/austin-tx/,https://www.century21.com/real-estate/austin-tx/LCTXAUSTIN/,https://www.coldwellbanker.com/for-sale-homes/Austin-TX-35c,https://www.sothebysrealty.com/eng/sales/austin-tx-usa
avalon homes for sale,0,65,38,14,11,720,44,0.30,0.4,11800000,"informational, transactional",,https://www.homes.com/franklin-tn/avalon-neighborhood/,https://www.century21.com/real-estate/avalon-nj/LCNJAVALON/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Avalon-NJ-10498c,https://www.sothebysrealty.com/eng/sales/avalon-nj-usa
aventura condos for sale,0,14,13,33,43,720,50,0.94,0.48,2470000,"informational, transactional",,https://www.homes.com/aventura-fl/condos-for-sale/,https://www.century21.com/real-estate/aventura-fl/LCFLAVENTURA/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Aventura-FL-836c/propertytype_CONDO,https://www.sothebysrealty.com/eng/sales/aventura-fl-usa
az houses for sale,0,11,10,20,16,720,85,0.61,0.41,94,"informational, transactional",,https://www.homes.com/phoenix-az/,https://www.century21.com/real-estate/arizona/LSAZ/,https://www.coldwellbanker.com/for-sale-homes/Cottonwood-AZ-2288c,https://www.sothebysrealty.com/eng/sales/az-usa
baiting hollow ny,0,65,14,15,68,720,37,0.21,0.02,655000,informational,,https://www.homes.com/baiting-hollow-ny/,https://www.century21.com/real-estate/baiting-hollow-ny/LCNYBAITINGHOLLOW/,https://www.coldwellbanker.com/for-sale-homes/Baiting-Hollow-NY-867c,https://www.sothebysrealty.com/eng/sales/baiting-hollow-ny-usa
baltimore condos for sale,0,6,14,8,17,720,50,0.41,0.46,72,"informational, transactional",,https://www.homes.com/baltimore-md/condos-for-sale/,https://www.century21.com/real-estate/baltimore-county-md/LNMDBALTIMORE/?pt=2,https://www.coldwellbanker.com/for-sale-homes/Baltimore-MD-893c/propertytype_CONDO,https://www.sothebysrealty.com/eng/sales/baltimore-md-usa
bass lake homes for sale,0,10,8,16,19,720,50,0.23,0.23,8690000,"informational, transactional",,https://www.homes.com/bass-lake-ca/,https://www.century21.com/real-estate/bass-lake-ca/LCCABASSLAKE/,https://www.coldwellbanker.com/for-sale-homes/Bass-Lake-CA-46388c,https://www.sothebysrealty.com/eng/sales/bass-lake-ca-usa
bayview id,0,27,68,35,75,720,40,0.21,0.01,5110000,informational,,https://www.homes.com/bayview-id/,https://www.century21.com/real-estate/bayview-id/LCIDBAYVIEW/,https://www.coldwellbanker.com/for-sale-homes/Bayview-ID-71781c,https://www.sothebysrealty.com/eng/sales/bayview-id-usa
bearsville ny,0,13,51,48,98,720,37,3.66,0.01,1730000,informational,,https://www.homes.com/bearsville-ny/,https://www.century21.com/real-estate/bearsville-ny/LCNYBEARSVILLE/,https://www.coldwellbanker.com/for-sale-homes/Bearsville-NY-65754c/isforeclosure_1,https://www.sothebysrealty.com/eng/sales/bearsville-ny-usa
beaufort nc homes for sale,0,8,7,10,14,720,48,0.25,0.34,3610000,"informational, transactional",,https://www.homes.com/beaufort-nc/,https://www.century21.com/real-estate/beaufort-nc/LCNCBEAUFORT/,https://www.coldwellbanker.com/for-sale-homes/Beaufort-NC-10668c,https://www.sothebysrealty.com/eng/sales/beaufort-nc-usa/2-pg
bedford homes for sale,0,20,12,18,15,720,60,0.44,0.36,99,"informational, transactional",,https://www.homes.com/bedford-oh/44146/,https://www.century21.com/real-estate/bedford-tx/LCTXBEDFORD/,https://www.coldwellbanker.com/for-sale-homes/Bedford-NH-23458c,https://www.sothebysrealty.com/eng/sales/bedford-ny-usa
bedford ny homes for sale,0,16,21,14,10,720,58,0.23,0.26,10200000,"informational, transactional",,https://www.homes.com/bedford-ny/,https://www.century21.com/real-estate/bedford-ny/LCNYBEDFORD/,https://www.coldwellbanker.com/for-sale-homes/Bedford-NY-996c,https://www.sothebysrealty.com/eng/sales/bedford-ny-usa
bee branch ar,0,46,68,56,96,720,19,0.00,0.01,6860000,"informational, transactional",,https://www.homes.com/bee-branch-ar/,https://www.century21.com/real-estate/bee-branch-ar/LCARBEEBRANCH/,https://www.coldwellbanker.com/for-sale-homes/Bee-Branch-AR-23291c,https://www.sothebysrealty.com/eng/sales/bee-branch-ar-usa
bee branch arkansas,0,38,79,39,73,720,19,0.00,0.01,2600000,informational,,https://www.homes.com/bee-branch-ar/,https://www.century21.com/real-estate/bee-branch-ar/LCARBEEBRANCH/,https://www.coldwellbanker.com/for-sale-homes/Bee-Branch-AR-23291c,https://www.sothebysrealty.com/eng/sales/bee-branch-ar-usa
bel air homes,0,37,73,20,4,720,56,0.60,0.18,16700000,informational,,https://www.homes.com/bel-air-md/,https://www.century21.com/real-estate/bel-air-md/LCMDBELAIR/,https://www.coldwellbanker.com/for-sale-homes/Bel-Air-CA-93c,https://www.sothebysrealty.com/eng/sales/bel-air-los-angeles-ca-usa
bell canyon ca,0,41,38,27,17,720,48,0.16,0.01,22500000,informational,,https://www.homes.com/bell-canyon-ca/,https://www.century21.com/real-estate/bell-canyon-ca/LCCABELLCANYON/,https://www.coldwellbanker.com/for-sale-homes/Bell-Canyon-CA-1025c,https://www.sothebysrealty.com/eng/sales/bell-canyon-ca-usa
belmont homes for sale,0,44,21,16,15,720,53,0.45,0.29,14600000,"informational, transactional",,https://www.homes.com/belmont-nc/,https://www.century21.com/real-estate/belmont-in/LCINBELMONT/,https://www.coldwellbanker.com/for-sale-homes/Belmont-MA-1070c,https://www.sothebysrealty.com/eng/sales/belmont-ma-usa
bend or homes for sale,0,8,6,11,13,720,60,0.53,0.37,25700000,"informational, transactional",,https://www.homes.com/bend-or/homes-for-sale/,https://www.century21.com/real-estate/bend-or/LCORBEND/,https://www.coldwellbanker.com/for-sale-homes/Bend-OR-10766c,https://www.sothebysrealty.com/eng/sales/bend-or-usa
benson vt,0,57,68,50,45,720,30,0.00,0.01,4400000,informational,,https://www.homes.com/benson-vt/,https://www.century21.com/real-estate/benson-vt/LCVTBENSON/,https://www.coldwellbanker.com/for-sale-homes/Benson-VT-51638c,https://www.sothebysrealty.com/eng/sales/benson-vt-usa
berkshires real estate,0,11,10,85,7,720,58,0.49,0.23,94,informational,,https://www.homes.com/berkshire-county-ma/,https://www.century21.com/real-estate/berkshire-county-ma/LNMABERKSHIRE/,https://www.coldwellbanker.com/coldwell-banker-community-realtors-2888c,https://www.sothebysrealty.com/eng/sales/berkshire-county-ma-area
bethel park homes for sale,0,13,10,9,20,720,49,0.15,0.19,89,"informational, transactional",,https://www.homes.com/bethel-park-pa/,https://www.century21.com/real-estate/bethel-park-pa/LCPABETHELPARK/,https://www.coldwellbanker.com/for-sale-homes/Bethel-Park-PA-1142c,https://www.sothebysrealty.com/eng/sales/bethel-park-pa-usa
bethesda homes for sale,0,15,22,12,9,720,52,0.75,0.37,94,"informational, transactional",,https://www.homes.com/bethesda-md/,https://www.century21.com/real-estate/bethesda-md/LCMDBETHESDA/,https://www.coldwellbanker.com/for-sale-homes/Bethesda-MD-1144c,https://www.sothebysrealty.com/eng/sales/bethesda-md-usa
